benchmark,protocol,family,seed,comparison,metric,direction,positive_variant,negative_variant,positive_metric,negative_metric,delta_positive_better,requirement_satisfied,valid_for_comparison,positive_rows,negative_rows,positive_constant_score_rate,negative_constant_score_rate,positive_first_option_prediction_rate,negative_first_option_prediction_rate,positive_tokenizer_sources,negative_tokenizer_sources,positive_tokenizer_classes,negative_tokenizer_classes,positive_tokenizer_vocab_sizes,negative_tokenizer_vocab_sizes,notes,positive_jsonl,negative_jsonl,run_dir
globalopinionqa,legacy_a025,maple_1b_chat,seed_41,T+I+ vs T-I-,accuracy,higher_is_better,custom_tplus_eplus,custom_tminus_eminus,0.1801459854,0.2181021898,-0.03795620438,0,1,10275,10275,0.0008759124088,0.001167883212,0.4549878345,0.4056447689,/path/to/metacul/models/sft/combined_with_metadata_chat,/path/to/metacul/models/sft/combined_without_metadata_chat,TokenizersBackend,TokenizersBackend,128000,128000,,results/external_protocol_selected_maple_chat_seed41/globalopinionqa/legacy_a025/maple_1b_chat/seed_41/globalopinionqa/globalopinionqa_custom_tplus_eplus.jsonl,results/external_protocol_selected_maple_chat_seed41/globalopinionqa/legacy_a025/maple_1b_chat/seed_41/globalopinionqa/globalopinionqa_custom_tminus_eminus.jsonl,results/external_protocol_selected_maple_chat_seed41/globalopinionqa/legacy_a025/maple_1b_chat/seed_41/globalopinionqa
globalopinionqa,strict_country_a0_b15,maple_1b_chat,seed_41,T+I+ vs T-I-,accuracy,higher_is_better,custom_tplus_eplus,custom_tminus_eminus,0.2640389294,0.2238442822,0.0401946472,1,1,10275,10275,0.0007785888078,0.001167883212,0.1116301703,0.09761557178,/path/to/metacul/models/sft/combined_with_metadata_chat,/path/to/metacul/models/sft/combined_without_metadata_chat,TokenizersBackend,TokenizersBackend,128000,128000,,results/external_protocol_selected_maple_chat_seed41/globalopinionqa/strict_country_a0_b15/maple_1b_chat/seed_41/globalopinionqa/globalopinionqa_custom_tplus_eplus.jsonl,results/external_protocol_selected_maple_chat_seed41/globalopinionqa/strict_country_a0_b15/maple_1b_chat/seed_41/globalopinionqa/globalopinionqa_custom_tminus_eminus.jsonl,results/external_protocol_selected_maple_chat_seed41/globalopinionqa/strict_country_a0_b15/maple_1b_chat/seed_41/globalopinionqa
globalopinionqa,strict_country_a2_b1,maple_1b_chat,seed_41,T+I+ vs T-I-,accuracy,higher_is_better,custom_tplus_eplus,custom_tminus_eminus,0.3096836983,0.3163990268,-0.006715328467,0,1,10275,10275,0.002238442822,0.0008759124088,0.1770316302,0.1869586375,/path/to/metacul/models/sft/combined_with_metadata_chat,/path/to/metacul/models/sft/combined_without_metadata_chat,TokenizersBackend,TokenizersBackend,128000,128000,,results/external_protocol_selected_maple_chat_seed41/globalopinionqa/strict_country_a2_b1/maple_1b_chat/seed_41/globalopinionqa/globalopinionqa_custom_tplus_eplus.jsonl,results/external_protocol_selected_maple_chat_seed41/globalopinionqa/strict_country_a2_b1/maple_1b_chat/seed_41/globalopinionqa/globalopinionqa_custom_tminus_eminus.jsonl,results/external_protocol_selected_maple_chat_seed41/globalopinionqa/strict_country_a2_b1/maple_1b_chat/seed_41/globalopinionqa
globalopinionqa,legacy_a025,maple_3b_chat,seed_41,T+I+ vs T-I-,accuracy,higher_is_better,custom_tplus_eplus,custom_tminus_eminus,0.2788321168,0.2445742092,0.03425790754,1,1,10275,10275,0.001265206813,0.0002919708029,0.4493430657,0.3952311436,/path/to/metacul/models/sft/combined_with_metadata_3b_best3b_chat,/path/to/metacul/models/sft/combined_without_metadata_3b_best3b_chat,TokenizersBackend,TokenizersBackend,128000,128000,,results/external_protocol_selected_maple_chat_seed41/globalopinionqa/legacy_a025/maple_3b_chat/seed_41/globalopinionqa/globalopinionqa_custom_tplus_eplus.jsonl,results/external_protocol_selected_maple_chat_seed41/globalopinionqa/legacy_a025/maple_3b_chat/seed_41/globalopinionqa/globalopinionqa_custom_tminus_eminus.jsonl,results/external_protocol_selected_maple_chat_seed41/globalopinionqa/legacy_a025/maple_3b_chat/seed_41/globalopinionqa
globalopinionqa,strict_country_a0_b15,maple_3b_chat,seed_41,T+I+ vs T-I-,accuracy,higher_is_better,custom_tplus_eplus,custom_tminus_eminus,0.2322781988,,,0,0,6729,,0.001040273443,,0.1327091693,,/path/to/metacul/models/sft/combined_with_metadata_3b_best3b_chat,,TokenizersBackend,,128000,,missing_positive_or_negative,results/external_protocol_selected_maple_chat_seed41/globalopinionqa/strict_country_a0_b15/maple_3b_chat/seed_41/globalopinionqa/globalopinionqa_custom_tplus_eplus.jsonl,,results/external_protocol_selected_maple_chat_seed41/globalopinionqa/strict_country_a0_b15/maple_3b_chat/seed_41/globalopinionqa
globalopinionqa,strict_country_a2_b1,maple_3b_chat,seed_41,T+I+ vs T-I-,accuracy,higher_is_better,custom_tplus_eplus,custom_tminus_eminus,0.3469811601,,,0,0,6741,,0.002225189141,,0.1980418336,,/path/to/metacul/models/sft/combined_with_metadata_3b_best3b_chat,,TokenizersBackend,,128000,,missing_positive_or_negative,results/external_protocol_selected_maple_chat_seed41/globalopinionqa/strict_country_a2_b1/maple_3b_chat/seed_41/globalopinionqa/globalopinionqa_custom_tplus_eplus.jsonl,,results/external_protocol_selected_maple_chat_seed41/globalopinionqa/strict_country_a2_b1/maple_3b_chat/seed_41/globalopinionqa
