family,variant,variant_label,n_switch_pairs,seed_count,target_accuracy_pct,target_ci_low_pct,target_ci_high_pct,contrast_accuracy_pct,contrast_ci_low_pct,contrast_ci_high_pct,exact_pair_accuracy_pct,exact_pair_ci_low_pct,exact_pair_ci_high_pct,margin_switch_rate_pct,margin_switch_ci_low_pct,margin_switch_ci_high_pct
MAPLE 1B,tplus_eplus,"(T+, I+)",1700,5,13.411764705882353,11.893823529411765,14.941176470588236,29.070588235294114,26.988235294117647,31.176470588235293,1.6823529411764706,1.211764705882353,2.1999999999999997,7.776470588235296,6.670588235294119,8.941176470588236
MAPLE 1B,tminus_eminus,"(T-, I-)",1700,5,6.964705882352941,6.152647058823529,7.800294117647056,29.62352941176471,27.65882352941177,31.611764705882354,0.0,0.0,0.0,0.0,0.0,0.0
MAPLE 3B,tplus_eplus,"(T+, I+)",1700,5,28.152941176470588,26.37647058823529,29.988235294117644,36.8,34.88235294117647,38.800000000000004,8.776470588235293,7.764705882352942,9.847058823529412,24.129411764705885,22.494117647058825,25.72970588235294
MAPLE 3B,tminus_eminus,"(T-, I-)",1700,5,19.552941176470586,18.458823529411767,20.67058823529412,26.270588235294117,24.847058823529412,27.764705882352942,0.0,0.0,0.0,0.0,0.0,0.0
