variant,label,model_path,size,train_metadata,eval_metadata,n_countries,mean_target_distance,median_target_distance,mean_target_rank,top1_rate,top3_rate
maple_1b_tplus_eplus,"MAPLE 1B (T+, I+)",/path/to/metacul/models/combined_with_metadata_1b,1B,True,True,15,5.97166124422949,6.0565027613531575,7.933333333333334,0.0666666666666666,0.2
maple_3b_tplus_eplus,"MAPLE 3B (T+, I+)",/path/to/metacul/models/combined_with_metadata_3b,3B,True,True,15,4.858965193361613,4.839804076815762,8.0,0.0666666666666666,0.2
