family,seed,variant,variant_label,country,contrast_country,topic,exact_pair,margin_switch,target_margin,contrast_margin
MAPLE Chat 1B,41,tplus_eplus,"(T+, I+)",Tanzania,United Kingdom,Politics and government,0.0,0.0,-0.6331426307114185,1.2289192724529556
MAPLE Chat 1B,41,tplus_eplus,"(T+, I+)",United States,United Kingdom,Economy and business,0.0,0.0,-1.524698996933492,1.767766952966368
MAPLE Chat 1B,41,tplus_eplus,"(T+, I+)",United Kingdom,United States,Economy and business,0.0,0.0,-1.1408001218986712,0.8368393158870902
MAPLE Chat 1B,41,tplus_eplus,"(T+, I+)",Jamaica,United States,Politics and government,0.0,0.0,5.512508398175945,-4.929779002387248
MAPLE Chat 1B,41,tplus_eplus,"(T+, I+)",Malaysia,United Kingdom,Politics and government,0.0,0.0,4.254049520105687,-3.7612167207410487
MAPLE Chat 1B,41,tplus_eplus,"(T+, I+)",Hong Kong,United Kingdom,Public life and holidays,0.0,0.0,0.7530741228591076,-0.1790775979962973
MAPLE Chat 1B,41,tplus_eplus,"(T+, I+)",Canada,United States,Media and culture,0.0,0.0,3.4963658630211363,-3.35253884067032
MAPLE Chat 1B,41,tplus_eplus,"(T+, I+)",South Africa,United Kingdom,Economy and business,0.0,0.0,0.9091960996052633,-0.395987732900311
MAPLE Chat 1B,41,tplus_eplus,"(T+, I+)",Philippines,United States,Public life and holidays,0.0,0.0,-0.8969006535810848,0.46088655908640597
MAPLE Chat 1B,41,tplus_eplus,"(T+, I+)",Hong Kong,United Kingdom,Economy and business,0.0,0.0,1.4128194780084309,-1.5077989387148794
MAPLE Chat 1B,41,tplus_eplus,"(T+, I+)",India,United Kingdom,Economy and business,0.0,0.0,-3.0226776406546154,4.086929838207295
MAPLE Chat 1B,41,tplus_eplus,"(T+, I+)",South Africa,United Kingdom,Economy and business,0.0,0.0,1.7571200230693087,-0.2849383821193481
MAPLE Chat 1B,41,tplus_eplus,"(T+, I+)",South Africa,United Kingdom,Economy and business,0.0,0.0,-0.16621405623628593,0.937922174476185
MAPLE Chat 1B,41,tplus_eplus,"(T+, I+)",Kenya,United Kingdom,Economy and business,1.0,1.0,0.023744865176611896,1.1872432588306125
MAPLE Chat 1B,41,tplus_eplus,"(T+, I+)",Tanzania,United Kingdom,Public life and holidays,0.0,0.0,-5.281880608312394,4.703764322825466
MAPLE Chat 1B,41,tplus_eplus,"(T+, I+)",Kenya,United Kingdom,Education,0.0,0.0,-0.6043942984636068,0.6569503244169645
MAPLE Chat 1B,41,tplus_eplus,"(T+, I+)",United Kingdom,United States,Politics and government,0.0,0.0,-0.783580550828205,1.4959265061265725
MAPLE Chat 1B,41,tplus_eplus,"(T+, I+)",Ghana,United Kingdom,Public life and holidays,0.0,0.0,2.5,-2.1875
MAPLE Chat 1B,41,tplus_eplus,"(T+, I+)",United Kingdom,United States,Media and culture,0.0,0.0,2.5743106252572723,-2.242854321576079
MAPLE Chat 1B,41,tplus_eplus,"(T+, I+)",Pakistan,India,Media and culture,0.0,1.0,0.35475317518516114,0.21022410381342738
MAPLE Chat 1B,41,tplus_eplus,"(T+, I+)",Nigeria,United Kingdom,Media and culture,0.0,0.0,3.8555303471038407,-2.7923841668844034
MAPLE Chat 1B,41,tplus_eplus,"(T+, I+)",Pakistan,India,Economy and business,0.0,0.0,-5.363996527258834,5.308907353505408
MAPLE Chat 1B,41,tplus_eplus,"(T+, I+)",Bangladesh,India,Geography and infrastructure,0.0,0.0,0.9722864801371056,-0.23650211679010802
MAPLE Chat 1B,41,tplus_eplus,"(T+, I+)",Ghana,United Kingdom,Geography and infrastructure,0.0,0.0,3.1599259123462478,-1.5853635360225677
MAPLE Chat 1B,41,tplus_eplus,"(T+, I+)",South Africa,United Kingdom,Civic institutions,0.0,0.0,-0.6569503244169645,0.9722864801371074
MAPLE Chat 1B,41,tplus_eplus,"(T+, I+)",Malaysia,United Kingdom,Media and culture,0.0,0.0,-4.559235251453735,3.232195596131465
MAPLE Chat 1B,41,tplus_eplus,"(T+, I+)",United Kingdom,United States,Public life and holidays,0.0,0.0,-1.3795956812756245,1.1036765450205017
MAPLE Chat 1B,41,tplus_eplus,"(T+, I+)",Kenya,United Kingdom,Media and culture,0.0,0.0,0.3917902754141025,-0.8904324441229585
MAPLE Chat 1B,41,tplus_eplus,"(T+, I+)",Ireland,United Kingdom,Geography and infrastructure,0.0,0.0,-2.0698784567936954,1.9714193133111646
MAPLE Chat 1B,41,tplus_eplus,"(T+, I+)",Nigeria,United Kingdom,Public life and holidays,0.0,0.0,-0.9723890721763402,1.717124187944279
MAPLE Chat 1B,41,tplus_eplus,"(T+, I+)",South Africa,United Kingdom,Geography and infrastructure,0.0,0.0,-0.1875,0.734375
MAPLE Chat 1B,41,tplus_eplus,"(T+, I+)",Jamaica,United States,Public life and holidays,0.0,0.0,2.2336311030176788,-1.7080708434841085
MAPLE Chat 1B,41,tplus_eplus,"(T+, I+)",Canada,United States,Public life and holidays,1.0,1.0,0.18995892141289872,1.7333751578926968
MAPLE Chat 1B,41,tplus_eplus,"(T+, I+)",Bangladesh,India,Geography and infrastructure,0.0,0.0,1.86573892134418,-1.3401786618106062
MAPLE Chat 1B,41,tplus_eplus,"(T+, I+)",Kenya,United Kingdom,Politics and government,0.0,0.0,-2.6307495569642043,2.5553952008102527
MAPLE Chat 1B,41,tplus_eplus,"(T+, I+)",United States,United Kingdom,Geography and infrastructure,0.0,0.0,2.2204920965293384,-1.9314339537858753
MAPLE Chat 1B,41,tplus_eplus,"(T+, I+)",United Kingdom,United States,Economy and business,0.0,0.0,-0.47574349745829636,0.7026295101640692
MAPLE Chat 1B,41,tplus_eplus,"(T+, I+)",South Africa,United Kingdom,Economy and business,0.0,1.0,0.45115243835563135,0.2611935169427344
MAPLE Chat 1B,41,tplus_eplus,"(T+, I+)",South Africa,United Kingdom,Economy and business,0.0,1.0,0.5223870338854706,0.5698767642386944
MAPLE Chat 1B,41,tplus_eplus,"(T+, I+)",Kenya,United Kingdom,Economy and business,1.0,1.0,1.390625,1.015625
MAPLE Chat 1B,41,tplus_eplus,"(T+, I+)",United Kingdom,United States,Economy and business,0.0,0.0,1.5357475403895329,-1.4142135623730967
MAPLE Chat 1B,41,tplus_eplus,"(T+, I+)",Tanzania,United Kingdom,Geography and infrastructure,0.0,0.0,-0.25729682707106694,1.003231727430892
MAPLE Chat 1B,41,tplus_eplus,"(T+, I+)",Ghana,United Kingdom,Geography and infrastructure,0.0,0.0,3.2088953221798135,-2.018990330874935
MAPLE Chat 1B,41,tplus_eplus,"(T+, I+)",Jamaica,United States,Politics and government,0.0,0.0,-0.30879190166426174,0.12325919800345986
MAPLE Chat 1B,41,tplus_eplus,"(T+, I+)",Jamaica,United States,Politics and government,0.0,0.0,1.5504027656240353,-1.2350666099038925
MAPLE Chat 1B,41,tplus_eplus,"(T+, I+)",Kenya,United Kingdom,Public life and holidays,0.0,0.0,-0.9906036712429707,1.2593023230090932
MAPLE Chat 1B,41,tplus_eplus,"(T+, I+)",United Kingdom,United States,Public life and holidays,0.0,0.0,2.102756776091123,-0.9504195619759255
MAPLE Chat 1B,41,tplus_eplus,"(T+, I+)",United Kingdom,United States,Economy and business,0.0,0.0,1.3269445827500048,-1.213759819955082
MAPLE Chat 1B,41,tplus_eplus,"(T+, I+)",Hong Kong,United Kingdom,Economy and business,0.0,0.0,7.19220025543248,-6.897452372222588
MAPLE Chat 1B,41,tplus_eplus,"(T+, I+)",Kenya,United Kingdom,Politics and government,0.0,0.0,-1.2053904049273578,1.2600063111927744
MAPLE Chat 1B,41,tplus_eplus,"(T+, I+)",Jamaica,United States,Geography and infrastructure,0.0,0.0,-1.278625299954225,3.8124025466442397
MAPLE Chat 1B,41,tplus_eplus,"(T+, I+)",Sri Lanka,India,Media and culture,0.0,0.0,-2.4739011039717997,3.4019787542791438
MAPLE Chat 1B,41,tplus_eplus,"(T+, I+)",Malaysia,United Kingdom,Media and culture,0.0,0.0,1.173828787613946,-1.1196861488365375
MAPLE Chat 1B,41,tplus_eplus,"(T+, I+)",Pakistan,India,Media and culture,0.0,0.0,1.9708509732508936,-2.4175771938544273
MAPLE Chat 1B,41,tplus_eplus,"(T+, I+)",Jamaica,United States,Media and culture,0.0,0.0,-0.6389431042462723,1.1181504324309772
MAPLE Chat 1B,41,tplus_eplus,"(T+, I+)",Tanzania,United Kingdom,Media and culture,0.0,0.0,1.5807016378449923,-1.6047665419456223
MAPLE Chat 1B,41,tplus_eplus,"(T+, I+)",India,United Kingdom,Geography and infrastructure,0.0,0.0,2.3416020648969713,-1.4327647728993806
MAPLE Chat 1B,41,tplus_eplus,"(T+, I+)",United States,United Kingdom,Education,0.0,0.0,-2.417577193854429,1.4190127007406446
MAPLE Chat 1B,41,tplus_eplus,"(T+, I+)",India,United Kingdom,Geography and infrastructure,0.0,0.0,5.40625,-4.625
MAPLE Chat 1B,41,tplus_eplus,"(T+, I+)",Malaysia,United Kingdom,Geography and infrastructure,0.0,0.0,-1.8549726196975733,2.0005696067208962
MAPLE Chat 1B,41,tplus_eplus,"(T+, I+)",Malaysia,United Kingdom,Public life and holidays,0.0,0.0,2.3032519221313894,-2.220144894013246
MAPLE Chat 1B,41,tplus_eplus,"(T+, I+)",South Africa,United Kingdom,Geography and infrastructure,0.0,1.0,0.09497946070644936,0.37991784282579744
MAPLE Chat 1B,41,tplus_eplus,"(T+, I+)",Tanzania,United Kingdom,Education,0.0,0.0,-1.747487862949125,1.6292368045540737
MAPLE Chat 1B,41,tplus_eplus,"(T+, I+)",Malaysia,United Kingdom,Media and culture,0.0,0.0,-2.258715033294145,1.6853572469992342
MAPLE Chat 1B,41,tplus_eplus,"(T+, I+)",Tanzania,United Kingdom,Media and culture,0.0,0.0,3.8366442217792223,-2.893182484214897
MAPLE Chat 1B,41,tplus_eplus,"(T+, I+)",United States,United Kingdom,Geography and infrastructure,0.0,0.0,0.9429069793000915,-0.8354150081573017
MAPLE Chat 1B,41,tplus_eplus,"(T+, I+)",United States,United Kingdom,Education,0.0,0.0,-1.1946359562272253,1.303811597259667
MAPLE Chat 1B,41,tplus_eplus,"(T+, I+)",Canada,United States,Civic institutions,0.0,0.0,-2.524477306541793,2.8564195146186764
MAPLE Chat 1B,41,tplus_eplus,"(T+, I+)",Pakistan,India,Economy and business,0.0,0.0,-1.727896898112058,2.1585321208756687
MAPLE Chat 1B,41,tplus_eplus,"(T+, I+)",India,United Kingdom,Public life and holidays,0.0,0.0,4.594631411674474,-4.689610872380924
MAPLE Chat 1B,41,tplus_eplus,"(T+, I+)",Canada,United States,Media and culture,0.0,0.0,-2.1431299561248016,2.1879236061397442
MAPLE Chat 1B,41,tplus_eplus,"(T+, I+)",Canada,United States,Media and culture,0.0,0.0,-4.71998706282575,4.819122175781436
MAPLE Chat 1B,41,tplus_eplus,"(T+, I+)",Tanzania,United Kingdom,Media and culture,0.0,0.0,-0.8548151463580433,1.7452475904810019
MAPLE Chat 1B,41,tplus_eplus,"(T+, I+)",South Africa,United Kingdom,Economy and business,1.0,1.0,1.0447740677709412,0.3680454102374906
MAPLE Chat 1B,41,tplus_eplus,"(T+, I+)",South Africa,United Kingdom,Economy and business,0.0,0.0,-0.17808648882459366,1.6146508320096338
MAPLE Chat 1B,41,tplus_eplus,"(T+, I+)",India,United Kingdom,Sports,0.0,0.0,3.1008055312480725,-1.9708509732508928
MAPLE Chat 1B,41,tplus_eplus,"(T+, I+)",Ghana,United Kingdom,Economy and business,0.0,0.0,-2.350741652484615,3.0987049055479012
MAPLE Chat 1B,41,tplus_eplus,"(T+, I+)",Canada,United States,Education,0.0,0.0,-1.6027783994213278,2.1370378658951044
MAPLE Chat 1B,41,tplus_eplus,"(T+, I+)",United Kingdom,United States,Education,0.0,0.0,3.509025786802898,-3.4493706570361127
MAPLE Chat 1B,41,tplus_eplus,"(T+, I+)",Malaysia,United Kingdom,Economy and business,0.0,0.0,-1.8417359015036352,1.3947152307542279
MAPLE Chat 1B,41,tplus_eplus,"(T+, I+)",United States,United Kingdom,Geography and infrastructure,0.0,0.0,-0.921875,0.328125
MAPLE Chat 1B,41,tplus_eplus,"(T+, I+)",Nigeria,United Kingdom,Education,0.0,0.0,1.86573892134418,-0.985425486625445
MAPLE Chat 1B,41,tplus_eplus,"(T+, I+)",Hong Kong,United Kingdom,Education,0.0,0.0,-2.365021167901073,3.639504797269983
MAPLE Chat 1B,41,tplus_eplus,"(T+, I+)",Nigeria,United Kingdom,Education,0.0,0.0,3.977949569126279,-3.88281687985584
MAPLE Chat 1B,41,tplus_eplus,"(T+, I+)",United Kingdom,United States,Economy and business,0.0,0.0,-0.4073092011385171,0.43358721411519596
MAPLE Chat 1B,41,tplus_eplus,"(T+, I+)",Malaysia,United Kingdom,Media and culture,0.0,0.0,1.0998258985839344,-0.6389347103002159
MAPLE Chat 1B,41,tplus_eplus,"(T+, I+)",Jamaica,United States,Media and culture,0.0,0.0,0.899329453822844,-0.5805136153266179
MAPLE Chat 1B,41,tplus_eplus,"(T+, I+)",Ghana,United Kingdom,Media and culture,0.0,0.0,-1.2087885969272154,-1.2876226358572511
MAPLE Chat 1B,41,tplus_eplus,"(T+, I+)",Philippines,United States,Politics and government,0.0,1.0,0.16621405623628505,0.14246919105967137
MAPLE Chat 1B,41,tplus_eplus,"(T+, I+)",Kenya,United Kingdom,Public life and holidays,0.0,0.0,3.5023676135503106,-2.3388692198963064
MAPLE Chat 1B,41,tplus_eplus,"(T+, I+)",Kenya,United Kingdom,Public life and holidays,1.0,1.0,0.0452693823684065,1.1467881822976107
MAPLE Chat 1B,41,tplus_eplus,"(T+, I+)",Ghana,United Kingdom,Public life and holidays,0.0,0.0,2.1205714761583607,-2.7050865410417533
MAPLE Chat 1B,41,tplus_eplus,"(T+, I+)",Ghana,United Kingdom,Public life and holidays,0.0,0.0,1.8877167815406768,-1.6383956971862474
MAPLE Chat 1B,41,tplus_eplus,"(T+, I+)",United Kingdom,United States,Public life and holidays,0.0,1.0,0.203125,0.171875
MAPLE Chat 1B,41,tplus_eplus,"(T+, I+)",Philippines,United States,Public life and holidays,0.0,0.0,2.790021658251942,-0.8548151463580416
MAPLE Chat 1B,41,tplus_eplus,"(T+, I+)",Hong Kong,United Kingdom,Economy and business,0.0,0.0,-1.1736997515764926,1.5569344805973637
MAPLE Chat 1B,41,tplus_eplus,"(T+, I+)",Hong Kong,United Kingdom,Public life and holidays,0.0,0.0,-0.643842310328278,0.4497636282912616
MAPLE Chat 1B,41,tplus_eplus,"(T+, I+)",Sri Lanka,India,Media and culture,0.0,0.0,-2.066900694021971,2.4019905389688088
MAPLE Chat 1B,41,tplus_eplus,"(T+, I+)",Tanzania,United Kingdom,Media and culture,0.0,0.0,1.3900456002334574,-0.8678064860070984
MAPLE Chat 1B,41,tplus_eplus,"(T+, I+)",Malaysia,United Kingdom,Media and culture,0.0,0.0,-0.9748922325771519,0.6080086962085058
MAPLE Chat 1B,41,tplus_eplus,"(T+, I+)",Philippines,United States,Public life and holidays,0.0,0.0,2.9208076604110373,-1.1471677092780475
MAPLE Chat 1B,41,tplus_eplus,"(T+, I+)",Ghana,United Kingdom,Public life and holidays,0.0,0.0,-2.9121922060942165,3.271420757489846
MAPLE Chat 1B,41,tplus_eplus,"(T+, I+)",Canada,United States,Sports,0.0,0.0,-0.6393550688621392,0.7501394322091404
MAPLE Chat 1B,41,tplus_eplus,"(T+, I+)",Jamaica,United States,Geography and infrastructure,0.0,0.0,-0.8908618735385554,0.8628243350063949
MAPLE Chat 1B,41,tplus_eplus,"(T+, I+)",Ghana,United Kingdom,Public life and holidays,0.0,0.0,2.0234069992042514,-2.3124651419477154
MAPLE Chat 1B,41,tplus_eplus,"(T+, I+)",Nigeria,United Kingdom,Public life and holidays,0.0,0.0,1.4190127007406446,-0.11825105839505401
MAPLE Chat 1B,41,tplus_eplus,"(T+, I+)",India,United Kingdom,Economy and business,0.0,0.0,4.427845186570339,-5.163629549917342
MAPLE Chat 1B,41,tplus_eplus,"(T+, I+)",India,United Kingdom,Media and culture,0.0,0.0,1.7822449760998396,-1.6215884287642535
MAPLE Chat 1B,41,tplus_eplus,"(T+, I+)",Philippines,United States,Geography and infrastructure,0.0,1.0,0.26505539327910554,0.8326073926057003
MAPLE Chat 1B,41,tplus_eplus,"(T+, I+)",United Kingdom,United States,Economy and business,0.0,0.0,0.6099648539514018,-0.18651023103646835
MAPLE Chat 1B,41,tplus_eplus,"(T+, I+)",Ireland,United Kingdom,Civic institutions,0.0,0.0,-1.7266217891648372,2.406835673913039
MAPLE Chat 1B,41,tplus_eplus,"(T+, I+)",India,United Kingdom,Public life and holidays,0.0,0.0,2.372317982980867,-2.1060581704380024
MAPLE Chat 1B,41,tplus_eplus,"(T+, I+)",Sri Lanka,India,Politics and government,0.0,0.0,-1.49527053211943,1.2530449836119502
MAPLE Chat 1B,41,tplus_eplus,"(T+, I+)",Tanzania,United Kingdom,Geography and infrastructure,0.0,0.0,-1.8741428143477528,2.669582307461539
MAPLE Chat 1B,41,tplus_eplus,"(T+, I+)",Malaysia,United Kingdom,Economy and business,0.0,0.0,1.4898017233886591,-0.17020261957522997
MAPLE Chat 1B,41,tplus_eplus,"(T+, I+)",United Kingdom,United States,Economy and business,0.0,0.0,3.815553360221635,-3.777932353643048
MAPLE Chat 1B,41,tplus_eplus,"(T+, I+)",United Kingdom,United States,Geography and infrastructure,0.0,0.0,-1.3817309099070698,1.4602447170901485
MAPLE Chat 1B,41,tplus_eplus,"(T+, I+)",United Kingdom,United States,Public life and holidays,0.0,0.0,1.6686538240190902,-1.5635417721123765
MAPLE Chat 1B,41,tplus_eplus,"(T+, I+)",India,United Kingdom,Politics and government,0.0,0.0,3.623509225356571,-2.763504192666293
MAPLE Chat 1B,41,tplus_eplus,"(T+, I+)",Ghana,United Kingdom,Geography and infrastructure,0.0,0.0,-0.8744220438182282,1.3050572665818398
MAPLE Chat 1B,41,tplus_eplus,"(T+, I+)",Jamaica,United States,Geography and infrastructure,0.0,1.0,1.951423671458076,0.16426283029252708
MAPLE Chat 1B,41,tplus_eplus,"(T+, I+)",Kenya,United Kingdom,Economy and business,1.0,1.0,0.18995892141289872,1.1041362307124718
MAPLE Chat 1B,41,tplus_eplus,"(T+, I+)",United Kingdom,United States,Economy and business,0.0,1.0,0.08838834764831915,0.15467960838455674
MAPLE Chat 1B,41,tplus_eplus,"(T+, I+)",South Africa,United Kingdom,Economy and business,0.0,1.0,1.2347329891838372,1.0447740677709376
MAPLE Chat 1B,41,tplus_eplus,"(T+, I+)",South Africa,United Kingdom,Economy and business,0.0,0.0,1.3059675847136738,-0.21370378658950973
MAPLE Chat 1B,41,tplus_eplus,"(T+, I+)",South Africa,United Kingdom,Economy and business,0.0,0.0,-0.1543416236479791,2.196400028836635
MAPLE Chat 1B,41,tplus_eplus,"(T+, I+)",South Africa,United Kingdom,Economy and business,0.0,1.0,0.5223870338854688,1.6146508320096356
MAPLE Chat 1B,41,tplus_eplus,"(T+, I+)",South Africa,United Kingdom,Economy and business,0.0,0.0,-0.7598356856515922,0.9735394722411037
MAPLE Chat 1B,41,tplus_eplus,"(T+, I+)",South Africa,United Kingdom,Economy and business,0.0,0.0,1.3178400173019806,-0.7004735227100607
MAPLE Chat 1B,41,tplus_eplus,"(T+, I+)",Canada,United States,Media and culture,0.0,0.0,0.7314020009709896,-0.5536534968829718
MAPLE Chat 1B,41,tplus_eplus,"(T+, I+)",South Africa,United Kingdom,Media and culture,0.0,0.0,1.221927603415554,-1.458429720205661
MAPLE Chat 1B,41,tplus_eplus,"(T+, I+)",Tanzania,United Kingdom,Media and culture,1.0,1.0,0.08838834764831915,0.08838834764831738
MAPLE Chat 1B,41,tplus_eplus,"(T+, I+)",Bangladesh,India,Education,0.0,0.0,1.6555148175307508,-0.5518382725102491
MAPLE Chat 1B,41,tplus_eplus,"(T+, I+)",Tanzania,United Kingdom,Media and culture,0.0,0.0,-0.27022846292104497,0.5931785281361792
MAPLE Chat 1B,41,tplus_eplus,"(T+, I+)",Philippines,United States,Education,0.0,0.0,-0.40366270800240933,0.9260497418878781
MAPLE Chat 1B,41,tplus_eplus,"(T+, I+)",United States,United Kingdom,Public life and holidays,0.0,0.0,3.7446168491766967,-2.969415466364678
MAPLE Chat 1B,41,tplus_eplus,"(T+, I+)",United States,United Kingdom,Education,0.0,0.0,1.61741130176895,-2.2605222952806105
MAPLE Chat 1B,41,tplus_eplus,"(T+, I+)",United States,United Kingdom,Geography and infrastructure,0.0,0.0,0.5698767642386944,-0.9023048767112662
MAPLE Chat 1B,41,tplus_eplus,"(T+, I+)",India,United Kingdom,Education,0.0,0.0,0.2890581427434675,-0.8934524412070726
MAPLE Chat 1B,41,tplus_eplus,"(T+, I+)",Canada,United States,Civic institutions,0.0,0.0,-0.08172009932393642,0.05096814101479907
MAPLE Chat 1B,41,tplus_eplus,"(T+, I+)",Ghana,United Kingdom,Education,0.0,0.0,-0.052556025953355956,0.38103118816183823
MAPLE Chat 1B,41,tplus_eplus,"(T+, I+)",Canada,United States,Education,0.0,0.0,-0.24932108435442757,0.8429427137697338
MAPLE Chat 1B,41,tplus_eplus,"(T+, I+)",Kenya,United Kingdom,Education,0.0,0.0,-0.8146184022770342,1.0773985320438193
MAPLE Chat 1B,41,tplus_eplus,"(T+, I+)",South Africa,United Kingdom,Media and culture,0.0,0.0,3.049841873416211,-3.7234851134847657
MAPLE Chat 1B,41,tplus_eplus,"(T+, I+)",Ireland,United Kingdom,Education,0.0,0.0,7.594345750260111,-7.108202510191557
MAPLE Chat 1B,41,tplus_eplus,"(T+, I+)",Tanzania,United Kingdom,Media and culture,0.0,0.0,-1.63736861772255,1.4968184658948456
MAPLE Chat 1B,41,tplus_eplus,"(T+, I+)",Ireland,United Kingdom,Economy and business,0.0,0.0,-7.772432150190671,8.628543378959419
MAPLE Chat 1B,41,tplus_eplus,"(T+, I+)",Jamaica,United States,Media and culture,0.0,0.0,2.8808706820591325,-3.147110412412358
MAPLE Chat 1B,41,tplus_eplus,"(T+, I+)",Kenya,United Kingdom,Education,0.0,0.0,-1.9317094185142043,2.164091774680193
MAPLE Chat 1B,41,tplus_eplus,"(T+, I+)",Tanzania,United Kingdom,Media and culture,0.0,0.0,3.0024045437572693,-2.819098530768554
MAPLE Chat 1B,41,tplus_eplus,"(T+, I+)",Nigeria,United Kingdom,Public life and holidays,0.0,1.0,0.1267628233489475,1.1004650310115016
MAPLE Chat 1B,41,tplus_eplus,"(T+, I+)",Ghana,United Kingdom,Media and culture,0.0,0.0,-1.4586622514868601,0.5665398836810116
MAPLE Chat 1B,41,tplus_eplus,"(T+, I+)",Ghana,United Kingdom,Education,0.0,0.0,1.287622635857252,-1.3927346877639657
MAPLE Chat 1B,41,tplus_eplus,"(T+, I+)",Ghana,United Kingdom,Education,0.0,0.0,4.585513264430412,-3.494975725898251
MAPLE Chat 1B,41,tplus_eplus,"(T+, I+)",Kenya,United Kingdom,Economy and business,0.0,0.0,-0.9947031391761776,1.6260904570846169
MAPLE Chat 1B,41,tplus_eplus,"(T+, I+)",Sri Lanka,India,Media and culture,0.0,0.0,1.2824119632247921,-0.6594683097844722
MAPLE Chat 1B,41,tplus_eplus,"(T+, I+)",Bangladesh,India,Geography and infrastructure,0.0,0.0,1.7606268694374663,-0.7357843633469994
MAPLE Chat 1B,41,tplus_eplus,"(T+, I+)",India,United Kingdom,Geography and infrastructure,0.0,0.0,1.953125,-0.21875
MAPLE Chat 1B,41,tplus_eplus,"(T+, I+)",United States,United Kingdom,Civic institutions,0.0,0.0,-3.0328108174804758,2.6193035347606752
MAPLE Chat 1B,41,tplus_eplus,"(T+, I+)",United States,United Kingdom,Civic institutions,0.0,0.0,-0.289058142743464,0.8671744282303946
MAPLE Chat 1B,41,tplus_eplus,"(T+, I+)",Jamaica,United States,Geography and infrastructure,0.0,0.0,-0.37198649277114626,4.063180161010398
MAPLE Chat 1B,41,tplus_eplus,"(T+, I+)",India,United Kingdom,Geography and infrastructure,0.0,0.0,1.246209217298194,-1.2252446390402483
MAPLE Chat 1B,41,tplus_eplus,"(T+, I+)",Hong Kong,United Kingdom,Education,0.0,0.0,2.2861871289710365,-2.8380254014812856
MAPLE Chat 1B,41,tplus_eplus,"(T+, I+)",United Kingdom,United States,Politics and government,0.0,0.0,-2.1847696948764153,2.400367181343526
MAPLE Chat 1B,41,tplus_eplus,"(T+, I+)",United Kingdom,United States,Politics and government,0.0,0.0,-0.09967458184804912,0.31145213379684744
MAPLE Chat 1B,41,tplus_eplus,"(T+, I+)",United States,United Kingdom,Geography and infrastructure,0.0,0.0,-1.3178400173019815,1.7215027253043882
MAPLE Chat 1B,41,tplus_eplus,"(T+, I+)",India,United Kingdom,Politics and government,0.0,0.0,3.2679699512679505,-2.943614549683586
MAPLE Chat 1B,41,tplus_eplus,"(T+, I+)",Ireland,United Kingdom,Education,0.0,0.0,3.7739227371610866,-3.075060685254371
MAPLE Chat 1B,41,tplus_eplus,"(T+, I+)",Jamaica,United States,Education,0.0,0.0,0.21022410381343093,-0.6569503244169681
MAPLE Chat 1B,41,tplus_eplus,"(T+, I+)",Hong Kong,United Kingdom,Media and culture,0.0,0.0,0.8017458399518276,-1.6315866604268088
MAPLE Chat 1B,41,tplus_eplus,"(T+, I+)",Hong Kong,United Kingdom,Economy and business,0.0,0.0,-0.0883883476483156,-0.8617863895711038
MAPLE Chat 1B,41,tplus_eplus,"(T+, I+)",Canada,United States,Education,0.0,0.0,0.5,-0.0625
MAPLE Chat 1B,41,tplus_eplus,"(T+, I+)",Canada,United States,Education,0.0,0.0,0.15766807786007142,-0.03941701946501652
MAPLE Chat 1B,41,tplus_eplus,"(T+, I+)",Canada,United States,Geography and infrastructure,0.0,0.0,0.6976784919777046,-0.20504915384499434
MAPLE Chat 1B,41,tplus_eplus,"(T+, I+)",Canada,United States,Geography and infrastructure,0.0,0.0,4.140625,-3.5625
MAPLE Chat 1B,41,tplus_eplus,"(T+, I+)",Kenya,United Kingdom,Public life and holidays,0.0,0.0,-3.5343927453632684,2.1679360705759816
MAPLE Chat 1B,41,tplus_eplus,"(T+, I+)",Nigeria,United Kingdom,Public life and holidays,0.0,0.0,-1.5780695886650875,1.2991440371218879
MAPLE Chat 1B,41,tplus_eplus,"(T+, I+)",Tanzania,United Kingdom,Public life and holidays,0.0,0.0,1.0625,-1.0625
MAPLE Chat 1B,41,tplus_eplus,"(T+, I+)",Tanzania,United Kingdom,Education,0.0,0.0,-0.6886010901217565,0.7004735227100625
MAPLE Chat 1B,41,tplus_eplus,"(T+, I+)",Tanzania,United Kingdom,Public life and holidays,0.0,0.0,2.4823437428536765,-1.9958329115504974
MAPLE Chat 1B,41,tplus_eplus,"(T+, I+)",Jamaica,United States,Geography and infrastructure,0.0,0.0,-2.3157074077004136,4.2856238292496505
MAPLE Chat 1B,41,tplus_eplus,"(T+, I+)",India,United Kingdom,Public life and holidays,0.0,0.0,4.532293825844519,-3.946578096957394
MAPLE Chat 1B,41,tplus_eplus,"(T+, I+)",India,United Kingdom,Public life and holidays,0.0,0.0,1.8009810868580036,-1.6532569830445745
MAPLE Chat 1B,41,tplus_eplus,"(T+, I+)",Ghana,United Kingdom,Education,0.0,0.0,-0.31549913727259593,0.09926220288301657
MAPLE Chat 1B,41,tplus_eplus,"(T+, I+)",Ireland,United Kingdom,Education,0.0,0.0,-0.11238762757531973,0.5589606196148669
MAPLE Chat 1B,41,tplus_eplus,"(T+, I+)",United States,United Kingdom,Economy and business,0.0,0.0,-1.2490126389568044,1.4581110754892936
MAPLE Chat 1B,41,tplus_eplus,"(T+, I+)",Canada,United States,Media and culture,0.0,0.0,2.5964077121693547,-2.209708691207961
