model_path,test_set_path,mean_ppl,ci_low,ci_high,skipped_samples,ci_level,ci_method,split,max_samples,seed,bootstrap_iters
/scratch/amukher6/metacul/models/europe_with_metadata_1b,/scratch/amukher6/metacul/training_data/meco_datasets/continents/europe/with_metadata/,8.545281,8.237965,8.878941,0,0.95,bootstrap,test,1000,42,1000
/scratch/amukher6/metacul/models/europe_with_metadata_1b,/scratch/amukher6/metacul/training_data/meco_datasets/continents/europe/without_metadata/,9.633111,9.291873,10.006817,0,0.95,bootstrap,test,1000,42,1000
/scratch/amukher6/metacul/models/africa_without_metadata_500m,/scratch/amukher6/metacul/training_data/meco_datasets/continents/africa/with_metadata/,10.589572,10.159494,11.022963,0,0.95,bootstrap,test,1000,42,1000
/scratch/amukher6/metacul/models/africa_without_metadata_500m,/scratch/amukher6/metacul/training_data/meco_datasets/continents/africa/without_metadata/,10.633042,10.201228,11.0819,0,0.95,bootstrap,test,1000,42,1000
/scratch/amukher6/metacul/models/africa_without_metadata_1b,/scratch/amukher6/metacul/training_data/meco_datasets/continents/africa/with_metadata/,11.354894,10.78957,11.986355,1,0.95,bootstrap,test,1000,42,1000
/scratch/amukher6/metacul/models/africa_without_metadata_1b,/scratch/amukher6/metacul/training_data/meco_datasets/continents/africa/without_metadata/,10.494213,10.038974,10.975517,0,0.95,bootstrap,test,1000,42,1000
/scratch/amukher6/metacul/models/america_without_metadata_500m,/scratch/amukher6/metacul/training_data/meco_datasets/continents/america/with_metadata/,10.471995,10.141033,10.80664,0,0.95,bootstrap,test,1000,42,1000
/scratch/amukher6/metacul/models/america_without_metadata_500m,/scratch/amukher6/metacul/training_data/meco_datasets/continents/america/without_metadata/,10.471229,10.134177,10.808616,0,0.95,bootstrap,test,1000,42,1000
/scratch/amukher6/metacul/models/america_without_metadata_1b,/scratch/amukher6/metacul/training_data/meco_datasets/continents/america/with_metadata/,8.997248,8.719001,9.278308,0,0.95,bootstrap,test,1000,42,1000
/scratch/amukher6/metacul/models/america_without_metadata_1b,/scratch/amukher6/metacul/training_data/meco_datasets/continents/america/without_metadata/,8.981912,8.702026,9.254144,0,0.95,bootstrap,test,1000,42,1000
/scratch/amukher6/metacul/models/asia_without_metadata_500m,/scratch/amukher6/metacul/training_data/meco_datasets/continents/asia/with_metadata/,9.299979,8.9584,9.647397,0,0.95,bootstrap,test,1000,42,1000
/scratch/amukher6/metacul/models/asia_without_metadata_500m,/scratch/amukher6/metacul/training_data/meco_datasets/continents/asia/without_metadata/,9.384805,9.03486,9.73827,0,0.95,bootstrap,test,1000,42,1000
/scratch/amukher6/metacul/models/asia_without_metadata_1b,/scratch/amukher6/metacul/training_data/meco_datasets/continents/asia/with_metadata/,8.238732,7.928838,8.54429,0,0.95,bootstrap,test,1000,42,1000
/scratch/amukher6/metacul/models/asia_without_metadata_1b,/scratch/amukher6/metacul/training_data/meco_datasets/continents/asia/without_metadata/,8.29464,7.978995,8.605528,0,0.95,bootstrap,test,1000,42,1000
/scratch/amukher6/metacul/models/europe_without_metadata_500m,/scratch/amukher6/metacul/training_data/meco_datasets/continents/europe/with_metadata/,10.698176,10.320507,11.097279,0,0.95,bootstrap,test,1000,42,1000
/scratch/amukher6/metacul/models/europe_without_metadata_500m,/scratch/amukher6/metacul/training_data/meco_datasets/continents/europe/without_metadata/,10.491672,10.128257,10.9058,0,0.95,bootstrap,test,1000,42,1000
/scratch/amukher6/metacul/models/europe_without_metadata_1b,/scratch/amukher6/metacul/training_data/meco_datasets/continents/europe/with_metadata/,9.326871,8.985347,9.677984,0,0.95,bootstrap,test,1000,42,1000
/scratch/amukher6/metacul/models/europe_without_metadata_1b,/scratch/amukher6/metacul/training_data/meco_datasets/continents/europe/without_metadata/,9.320434,8.980151,9.676587,0,0.95,bootstrap,test,1000,42,1000
