plot,meta,step,continent,test_scope,test_path,model_a,model_b,n_samples,mean_nll_a,mean_nll_b,mean_ppl_a,mean_ppl_b,delta_nll,delta_nll_ci_low,delta_nll_ci_high,delta_ppl,delta_ppl_ci_low,delta_ppl_ci_high,p_value,status
plot7,with_metadata,4000,america,left_out,/scratch/amukher6/metacul/training_data/meco_datasets/continents/america/with_metadata/,/scratch/amukher6/metacul/models/ablation_intermediates/leave_one_out/combined_no_america_with_metadata_1b_step4k,/scratch/amukher6/metacul/models/ablation_intermediates/metadata/combined_with_metadata_1b_step4k,987,2.644792668047031,2.415843007245372,14.080525437629154,11.199207392223595,0.2289496608016588,0.21220529470435312,0.24507284184887762,2.8813180454055587,2.684765866423756,3.07661179175546,0.0,ok
plot7,with_metadata,4000,america,all,/scratch/amukher6/metacul/training_data/meco_datasets/combined/with_metadata/,/scratch/amukher6/metacul/models/ablation_intermediates/leave_one_out/combined_no_america_with_metadata_1b_step4k,/scratch/amukher6/metacul/models/ablation_intermediates/metadata/combined_with_metadata_1b_step4k,985,2.4084734861912884,2.355802002199128,11.11697796545871,10.546583854225359,0.05267148399216026,0.04184146071158982,0.06362549294618594,0.5703941112333517,0.4521856979161464,0.6958820551262762,0.0,ok
plot7,with_metadata,4000,asia,left_out,/scratch/amukher6/metacul/training_data/meco_datasets/continents/asia/with_metadata/,/scratch/amukher6/metacul/models/ablation_intermediates/leave_one_out/combined_no_asia_with_metadata_1b_step4k,/scratch/amukher6/metacul/models/ablation_intermediates/metadata/combined_with_metadata_1b_step4k,950,2.608831845894112,2.3182897853219213,13.583174339654025,10.158286591116424,0.2905420605721907,0.26909529597275106,0.31140902019406275,3.4248877485376017,3.17896390056822,3.664164500210287,0.0,ok
plot7,with_metadata,4000,asia,all,/scratch/amukher6/metacul/training_data/meco_datasets/combined/with_metadata/,/scratch/amukher6/metacul/models/ablation_intermediates/leave_one_out/combined_no_asia_with_metadata_1b_step4k,/scratch/amukher6/metacul/models/ablation_intermediates/metadata/combined_with_metadata_1b_step4k,972,2.4049648369502226,2.3548217255552446,11.078040737639784,10.53625035007418,0.05014311139497796,0.037771060775263696,0.06374625675986964,0.5417903875656034,0.4075770334847776,0.6876759784483689,0.0,ok
plot7,with_metadata,4000,europe,left_out,/scratch/amukher6/metacul/training_data/meco_datasets/continents/europe/with_metadata/,/scratch/amukher6/metacul/models/ablation_intermediates/leave_one_out/combined_no_europe_with_metadata_1b_step4k,/scratch/amukher6/metacul/models/ablation_intermediates/metadata/combined_with_metadata_1b_step4k,998,2.692423037456712,2.323376104288198,14.767414603596437,10.210086500626103,0.369046933168514,0.3456024461165253,0.3941981768872258,4.5573281029703345,4.279714266515801,4.858043169582936,0.0,ok
plot7,with_metadata,4000,europe,all,/scratch/amukher6/metacul/training_data/meco_datasets/combined/with_metadata/,/scratch/amukher6/metacul/models/ablation_intermediates/leave_one_out/combined_no_europe_with_metadata_1b_step4k,/scratch/amukher6/metacul/models/ablation_intermediates/metadata/combined_with_metadata_1b_step4k,985,2.444096163114632,2.355802002199128,11.520132571158939,10.546583854225359,0.0882941609155039,0.07266866585505259,0.10460651654306233,0.9735487169335801,0.7980902146613142,1.157911990802514,0.0,ok
plot7,with_metadata,8000,africa,left_out,/scratch/amukher6/metacul/training_data/meco_datasets/continents/africa/with_metadata/,/scratch/amukher6/metacul/models/ablation_intermediates/leave_one_out/combined_no_africa_with_metadata_1b_step8k,/scratch/amukher6/metacul/models/ablation_intermediates/metadata/combined_with_metadata_1b_step8k,992,2.520308657686333,2.098495515458792,12.43243343756252,8.153893273495818,0.42181314222754107,0.39781446801980663,0.4474621586048365,4.278540164066701,4.039980266057338,4.530193967517727,0.0,ok
plot7,with_metadata,8000,africa,all,/scratch/amukher6/metacul/training_data/meco_datasets/combined/with_metadata/,/scratch/amukher6/metacul/models/ablation_intermediates/leave_one_out/combined_no_africa_with_metadata_1b_step8k,/scratch/amukher6/metacul/models/ablation_intermediates/metadata/combined_with_metadata_1b_step8k,990,2.2848656280281006,2.2419155430907107,9.824366015885651,9.4113418627986,0.04295008493738983,0.024765824290117606,0.06111160605848815,0.41302415308705065,0.23453219894017435,0.5890970461157845,0.0,ok
plot7,with_metadata,8000,america,left_out,/scratch/amukher6/metacul/training_data/meco_datasets/continents/america/with_metadata/,/scratch/amukher6/metacul/models/ablation_intermediates/leave_one_out/combined_no_america_with_metadata_1b_step8k,/scratch/amukher6/metacul/models/ablation_intermediates/metadata/combined_with_metadata_1b_step8k,994,2.546722762662253,2.295697194519475,12.765200564857436,9.931357687278554,0.251025568142778,0.23456572546974913,0.26863746182407244,2.8338428775788813,2.645389361318785,3.025989673819727,0.0,ok
plot7,with_metadata,8000,america,all,/scratch/amukher6/metacul/training_data/meco_datasets/combined/with_metadata/,/scratch/amukher6/metacul/models/ablation_intermediates/leave_one_out/combined_no_america_with_metadata_1b_step8k,/scratch/amukher6/metacul/models/ablation_intermediates/metadata/combined_with_metadata_1b_step8k,992,2.3092189099157823,2.2406870180901857,10.066558694223264,9.399786893269438,0.0685318918255966,0.0584033327747074,0.07971105126774297,0.6667718009538266,0.5595692587706975,0.7804505757476238,0.0,ok
plot7,with_metadata,8000,asia,left_out,/scratch/amukher6/metacul/training_data/meco_datasets/continents/asia/with_metadata/,/scratch/amukher6/metacul/models/ablation_intermediates/leave_one_out/combined_no_asia_with_metadata_1b_step8k,/scratch/amukher6/metacul/models/ablation_intermediates/metadata/combined_with_metadata_1b_step8k,989,2.494825506561193,2.1957412965974314,12.119618540153779,8.9866603690055,0.2990842099637616,0.27886046242965584,0.3199189315553342,3.132958171148278,2.924015084204189,3.3334878000957935,0.0,ok
plot7,with_metadata,8000,asia,all,/scratch/amukher6/metacul/training_data/meco_datasets/combined/with_metadata/,/scratch/amukher6/metacul/models/ablation_intermediates/leave_one_out/combined_no_asia_with_metadata_1b_step8k,/scratch/amukher6/metacul/models/ablation_intermediates/metadata/combined_with_metadata_1b_step8k,992,2.307674176879434,2.2418166516636036,10.051020552676006,9.410411207788455,0.06585752521583066,0.053229039582965744,0.07940558076313778,0.640609344887551,0.5194313004629434,0.7711848267831948,0.0,ok
plot7,with_metadata,8000,europe,left_out,/scratch/amukher6/metacul/training_data/meco_datasets/continents/europe/with_metadata/,/scratch/amukher6/metacul/models/ablation_intermediates/leave_one_out/combined_no_europe_with_metadata_1b_step8k,/scratch/amukher6/metacul/models/ablation_intermediates/metadata/combined_with_metadata_1b_step8k,1000,2.6097262361261144,2.2112633537516273,13.595328432543772,9.127240045236135,0.3984628823744871,0.37256096982643383,0.42618088124775083,4.4680883873076365,4.183613895550771,4.756359371841605,0.0,ok
plot7,with_metadata,8000,europe,all,/scratch/amukher6/metacul/training_data/meco_datasets/combined/with_metadata/,/scratch/amukher6/metacul/models/ablation_intermediates/leave_one_out/combined_no_europe_with_metadata_1b_step8k,/scratch/amukher6/metacul/models/ablation_intermediates/metadata/combined_with_metadata_1b_step8k,994,2.3460644685753578,2.239985867318082,10.444384531539384,9.393198535417621,0.10607860125727564,0.09107907308530604,0.12324363542871333,1.051185996121763,0.8915830551961759,1.2268083525191988,0.0,ok
plot7,with_metadata,10000,africa,left_out,/scratch/amukher6/metacul/training_data/meco_datasets/continents/africa/with_metadata/,/scratch/amukher6/metacul/models/ablations/leave_one_out/combined_no_africa_with_metadata_1b,/scratch/amukher6/metacul/models/combined_with_metadata_1b,993,2.502097884669336,2.077078913636412,12.208078255084095,7.981121286123789,0.42501897103292396,0.4010343996524143,0.4502587108310845,4.226956968960306,3.991566951818963,4.485968332547667,0.0,ok
plot7,with_metadata,10000,africa,all,/scratch/amukher6/metacul/training_data/meco_datasets/combined/with_metadata/,/scratch/amukher6/metacul/models/ablations/leave_one_out/combined_no_africa_with_metadata_1b,/scratch/amukher6/metacul/models/combined_with_metadata_1b,993,2.264355911131088,2.2238717732673456,9.624923298269056,9.243048664381737,0.04048413786374239,0.022232529980187276,0.05900402053259645,0.38187463388731935,0.20823102485787973,0.5580084365917433,0.0,ok
plot7,with_metadata,10000,america,left_out,/scratch/amukher6/metacul/training_data/meco_datasets/continents/america/with_metadata/,/scratch/amukher6/metacul/models/ablations/leave_one_out/combined_no_america_with_metadata_1b,/scratch/amukher6/metacul/models/combined_with_metadata_1b,996,2.539529093559227,2.278289849081545,12.673701437762928,9.759975098919634,0.2612392444776819,0.24382068396467368,0.27888977888153976,2.9137263388432935,2.7236295666251933,3.1023387216324987,0.0,ok
plot7,with_metadata,10000,america,all,/scratch/amukher6/metacul/training_data/meco_datasets/combined/with_metadata/,/scratch/amukher6/metacul/models/ablations/leave_one_out/combined_no_america_with_metadata_1b,/scratch/amukher6/metacul/models/combined_with_metadata_1b,997,2.292844260054012,2.2178365474126656,9.90306455306292,9.187432774148165,0.07500771264134665,0.06448358951765323,0.0868072155123383,0.715631778914755,0.6100321471478669,0.8338377565576965,0.0,ok
plot7,with_metadata,10000,asia,left_out,/scratch/amukher6/metacul/training_data/meco_datasets/continents/asia/with_metadata/,/scratch/amukher6/metacul/models/ablations/leave_one_out/combined_no_asia_with_metadata_1b,/scratch/amukher6/metacul/models/combined_with_metadata_1b,994,2.4829692024096324,2.1734737257363337,11.976773139135489,8.78876082076048,0.3094954766732987,0.28872433047989327,0.33114093843549297,3.1880123183750086,2.9864036344334495,3.3967761430772514,0.0,ok
plot7,with_metadata,10000,asia,all,/scratch/amukher6/metacul/training_data/meco_datasets/combined/with_metadata/,/scratch/amukher6/metacul/models/ablations/leave_one_out/combined_no_asia_with_metadata_1b,/scratch/amukher6/metacul/models/combined_with_metadata_1b,994,2.2945672021185795,2.2241012780350324,9.920141666763794,9.245170231563753,0.07046592408354702,0.05722702791496723,0.0848859312639864,0.6749714352000407,0.5450579102669567,0.8196571737443591,0.0,ok
plot7,with_metadata,10000,europe,left_out,/scratch/amukher6/metacul/training_data/meco_datasets/continents/europe/with_metadata/,/scratch/amukher6/metacul/models/ablations/leave_one_out/combined_no_europe_with_metadata_1b,/scratch/amukher6/metacul/models/combined_with_metadata_1b,1000,2.607960886811765,2.1941034766906533,13.571349100992833,8.971953884331825,0.4138574101211119,0.3865612879101972,0.4429301313564549,4.599395216661009,4.3054923937971115,4.9079596669201875,0.0,ok
plot7,with_metadata,10000,europe,all,/scratch/amukher6/metacul/training_data/meco_datasets/combined/with_metadata/,/scratch/amukher6/metacul/models/ablations/leave_one_out/combined_no_europe_with_metadata_1b,/scratch/amukher6/metacul/models/combined_with_metadata_1b,997,2.3288373288205606,2.2178365474126656,10.265998610830117,9.187432774148165,0.11100078140789504,0.09478826842588912,0.12825346213532007,1.0785658366819515,0.9112386162495482,1.257789468750387,0.0,ok
plot7,without_metadata,2000,africa,left_out,/scratch/amukher6/metacul/training_data/meco_datasets/continents/africa/without_metadata/,/scratch/amukher6/metacul/models/ablation_intermediates/leave_one_out/combined_no_africa_without_metadata_1b_step2k,/scratch/amukher6/metacul/models/ablation_intermediates/metadata/combined_without_metadata_1b_step2k,1000,2.8810555746699413,2.4416525844225485,17.833087403306035,11.492016586478838,0.4394029902473928,0.4138216796869841,0.4644857259717953,6.341070816827196,5.971642986052024,6.703736221496158,0.0,ok
plot7,without_metadata,2000,africa,all,/scratch/amukher6/metacul/training_data/meco_datasets/combined/without_metadata/,/scratch/amukher6/metacul/models/ablation_intermediates/leave_one_out/combined_no_africa_without_metadata_1b_step2k,/scratch/amukher6/metacul/models/ablation_intermediates/metadata/combined_without_metadata_1b_step2k,1000,2.6184741631631834,2.5721404638595473,13.714781093527167,13.093821318408603,0.04633369930363607,0.02665937573133558,0.06572552753438632,0.620959775118564,0.3558630297588958,0.8793800789557541,0.0,ok
plot7,without_metadata,2000,america,left_out,/scratch/amukher6/metacul/training_data/meco_datasets/continents/america/without_metadata/,/scratch/amukher6/metacul/models/ablation_intermediates/leave_one_out/combined_no_america_without_metadata_1b_step2k,/scratch/amukher6/metacul/models/ablation_intermediates/metadata/combined_without_metadata_1b_step2k,1000,2.8435657419938525,2.62993596976256,17.17690487985976,13.872881589788616,0.21362977223129231,0.19794315079149635,0.2301850498408386,3.304023290071143,3.0648956011848716,3.5573463695391476,0.0,ok
plot7,without_metadata,2000,america,all,/scratch/amukher6/metacul/training_data/meco_datasets/combined/without_metadata/,/scratch/amukher6/metacul/models/ablation_intermediates/leave_one_out/combined_no_america_without_metadata_1b_step2k,/scratch/amukher6/metacul/models/ablation_intermediates/metadata/combined_without_metadata_1b_step2k,1000,2.608909309559636,2.5721404638595473,13.584226582882607,13.093821318408603,0.03676884570008854,0.026190822064541087,0.04753191267135469,0.49040526447400445,0.3478705524404028,0.637307202565616,0.0,ok
plot7,without_metadata,2000,asia,left_out,/scratch/amukher6/metacul/training_data/meco_datasets/continents/asia/without_metadata/,/scratch/amukher6/metacul/models/ablation_intermediates/leave_one_out/combined_no_asia_without_metadata_1b_step2k,/scratch/amukher6/metacul/models/ablation_intermediates/metadata/combined_without_metadata_1b_step2k,1000,2.82812063253956,2.5272385537596795,16.913643983997435,12.51888812423298,0.3008820787798805,0.27785311658423345,0.32488656338620847,4.394755859764455,4.07983888072158,4.717101461405794,0.0,ok
plot7,without_metadata,2000,asia,all,/scratch/amukher6/metacul/training_data/meco_datasets/combined/without_metadata/,/scratch/amukher6/metacul/models/ablation_intermediates/leave_one_out/combined_no_asia_without_metadata_1b_step2k,/scratch/amukher6/metacul/models/ablation_intermediates/metadata/combined_without_metadata_1b_step2k,1000,2.619430356913735,2.5721404638595473,13.727901353254497,13.093821318408603,0.047289893054187626,0.03445953734819327,0.06033975418298992,0.6340800348458941,0.46314279705086286,0.8061062305860381,0.0,ok
plot7,without_metadata,2000,europe,left_out,/scratch/amukher6/metacul/training_data/meco_datasets/continents/europe/without_metadata/,/scratch/amukher6/metacul/models/ablation_intermediates/leave_one_out/combined_no_europe_without_metadata_1b_step2k,/scratch/amukher6/metacul/models/ablation_intermediates/metadata/combined_without_metadata_1b_step2k,1000,2.923667492792266,2.5448240693157413,18.609412345268655,12.740986358428797,0.3788434234765248,0.35375671117596474,0.4054514219003869,5.868425986839858,5.499471179656096,6.249733889031266,0.0,ok
plot7,without_metadata,2000,europe,all,/scratch/amukher6/metacul/training_data/meco_datasets/combined/without_metadata/,/scratch/amukher6/metacul/models/ablation_intermediates/leave_one_out/combined_no_europe_without_metadata_1b_step2k,/scratch/amukher6/metacul/models/ablation_intermediates/metadata/combined_without_metadata_1b_step2k,1000,2.6582258126332032,2.5721404638595473,14.27094729037218,13.093821318408603,0.08608534877365592,0.07066568048283346,0.10350479134895506,1.1771259719635765,0.9666320192727059,1.4247061297442438,0.0,ok
plot7,without_metadata,4000,africa,left_out,/scratch/amukher6/metacul/training_data/meco_datasets/continents/africa/without_metadata/,/scratch/amukher6/metacul/models/ablation_intermediates/leave_one_out/combined_no_africa_without_metadata_1b_step4k,/scratch/amukher6/metacul/models/ablation_intermediates/metadata/combined_without_metadata_1b_step4k,996,2.737635528005977,2.29828761750438,15.450409811466372,9.957117454444845,0.4393479105015974,0.4135435761851744,0.46621548446940303,5.493292357021527,5.16886827480362,5.835690446402783,0.0,ok
plot7,without_metadata,4000,africa,all,/scratch/amukher6/metacul/training_data/meco_datasets/combined/without_metadata/,/scratch/amukher6/metacul/models/ablation_intermediates/leave_one_out/combined_no_africa_without_metadata_1b_step4k,/scratch/amukher6/metacul/models/ablation_intermediates/metadata/combined_without_metadata_1b_step4k,996,2.483699575805613,2.4319603106704912,11.985523850860528,11.381170857073856,0.05173926513512184,0.033577900684394237,0.06971841779870099,0.6043529937866712,0.39214797674827234,0.8169286545526411,0.0,ok
plot7,without_metadata,4000,america,left_out,/scratch/amukher6/metacul/training_data/meco_datasets/continents/america/without_metadata/,/scratch/amukher6/metacul/models/ablation_intermediates/leave_one_out/combined_no_america_without_metadata_1b_step4k,/scratch/amukher6/metacul/models/ablation_intermediates/metadata/combined_without_metadata_1b_step4k,999,2.698966102627965,2.4767126668422312,14.864355559404128,11.902073954729897,0.22225343578573398,0.20670553249092644,0.23989918659449216,2.9622816046742315,2.7512796184921275,3.189734999558185,0.0,ok
plot7,without_metadata,4000,america,all,/scratch/amukher6/metacul/training_data/meco_datasets/combined/without_metadata/,/scratch/amukher6/metacul/models/ablation_intermediates/leave_one_out/combined_no_america_without_metadata_1b_step4k,/scratch/amukher6/metacul/models/ablation_intermediates/metadata/combined_without_metadata_1b_step4k,997,2.4786952088263816,2.4292882852553634,11.92569372189724,11.350800672312165,0.04940692357101817,0.03847820426148355,0.060683028711949756,0.574893049585075,0.4458618621260227,0.7114549886232453,0.0,ok
plot7,without_metadata,4000,asia,left_out,/scratch/amukher6/metacul/training_data/meco_datasets/continents/asia/without_metadata/,/scratch/amukher6/metacul/models/ablation_intermediates/leave_one_out/combined_no_asia_without_metadata_1b_step4k,/scratch/amukher6/metacul/models/ablation_intermediates/metadata/combined_without_metadata_1b_step4k,995,2.6818213037812755,2.383595924258817,14.611681386596194,10.84382641738659,0.2982253795224583,0.27723511655468436,0.32071057675380277,3.767854969209605,3.5053832313315234,4.038713724123842,0.0,ok
plot7,without_metadata,4000,asia,all,/scratch/amukher6/metacul/training_data/meco_datasets/combined/without_metadata/,/scratch/amukher6/metacul/models/ablation_intermediates/leave_one_out/combined_no_asia_without_metadata_1b_step4k,/scratch/amukher6/metacul/models/ablation_intermediates/metadata/combined_without_metadata_1b_step4k,996,2.488583079613507,2.4319603106704912,12.044198354197317,11.381170857073856,0.05662276894301588,0.04406806885748378,0.06983896352346709,0.6630274971234602,0.5141006886139629,0.81882736582234,0.0,ok
plot7,without_metadata,4000,europe,left_out,/scratch/amukher6/metacul/training_data/meco_datasets/continents/europe/without_metadata/,/scratch/amukher6/metacul/models/ablation_intermediates/leave_one_out/combined_no_europe_without_metadata_1b_step4k,/scratch/amukher6/metacul/models/ablation_intermediates/metadata/combined_without_metadata_1b_step4k,1000,2.778488557517387,2.396601934225735,16.09467637733227,10.985782471721707,0.38188662329165224,0.35794714335377803,0.4081332528536857,5.108893905610563,4.802529219224213,5.43995157150711,0.0,ok
plot7,without_metadata,4000,europe,all,/scratch/amukher6/metacul/training_data/meco_datasets/combined/without_metadata/,/scratch/amukher6/metacul/models/ablation_intermediates/leave_one_out/combined_no_europe_without_metadata_1b_step4k,/scratch/amukher6/metacul/models/ablation_intermediates/metadata/combined_without_metadata_1b_step4k,997,2.5246949956955103,2.4292882852553634,12.487086067724578,11.350800672312165,0.09540671044014681,0.07993857795525794,0.11247774602133774,1.136285395412413,0.9441979663587806,1.3460507641397284,0.0,ok
plot7,without_metadata,8000,africa,left_out,/scratch/amukher6/metacul/training_data/meco_datasets/continents/africa/without_metadata/,/scratch/amukher6/metacul/models/ablation_intermediates/leave_one_out/combined_no_africa_without_metadata_1b_step8k,/scratch/amukher6/metacul/models/ablation_intermediates/metadata/combined_without_metadata_1b_step8k,1000,2.6203628106138526,2.183319020420264,13.740707955520111,8.875716108785966,0.4370437901935884,0.41257206891761217,0.4603978495412126,4.864991846734146,4.584272386860015,5.1469015148604695,0.0,ok
plot7,without_metadata,8000,africa,all,/scratch/amukher6/metacul/training_data/meco_datasets/combined/without_metadata/,/scratch/amukher6/metacul/models/ablation_intermediates/leave_one_out/combined_no_africa_without_metadata_1b_step8k,/scratch/amukher6/metacul/models/ablation_intermediates/metadata/combined_without_metadata_1b_step8k,1000,2.3597008218814,2.313905767541996,10.587783345441833,10.113849958751787,0.04579505433940412,0.025765995927563724,0.06585854795555254,0.4739333866900459,0.26647606166571697,0.6788593873653271,0.0,ok
plot7,without_metadata,8000,america,left_out,/scratch/amukher6/metacul/training_data/meco_datasets/continents/america/without_metadata/,/scratch/amukher6/metacul/models/ablation_intermediates/leave_one_out/combined_no_america_without_metadata_1b_step8k,/scratch/amukher6/metacul/models/ablation_intermediates/metadata/combined_without_metadata_1b_step8k,1000,2.609416851497239,2.361722096030686,13.591122897499725,10.609205801250745,0.24769475546655295,0.23121595602290199,0.26526462360777,2.9819170962489796,2.7805455558683225,3.2016952275960717,0.0,ok
plot7,without_metadata,8000,america,all,/scratch/amukher6/metacul/training_data/meco_datasets/combined/without_metadata/,/scratch/amukher6/metacul/models/ablation_intermediates/leave_one_out/combined_no_america_without_metadata_1b_step8k,/scratch/amukher6/metacul/models/ablation_intermediates/metadata/combined_without_metadata_1b_step8k,1000,2.377007238796768,2.313905767541996,10.772614709303033,10.113849958751787,0.06310147125477217,0.05249418861057468,0.07438932571823685,0.6587647505512457,0.542704825300268,0.7836451805753663,0.0,ok
plot7,without_metadata,8000,asia,left_out,/scratch/amukher6/metacul/training_data/meco_datasets/continents/asia/without_metadata/,/scratch/amukher6/metacul/models/ablation_intermediates/leave_one_out/combined_no_asia_without_metadata_1b_step8k,/scratch/amukher6/metacul/models/ablation_intermediates/metadata/combined_without_metadata_1b_step8k,1000,2.5795141435838884,2.270754966093684,13.190727802791784,9.686711192691408,0.30875917749020454,0.2873105419282341,0.3302825648525344,3.5040166101003756,3.2737558597948975,3.745444666398072,0.0,ok
plot7,without_metadata,8000,asia,all,/scratch/amukher6/metacul/training_data/meco_datasets/combined/without_metadata/,/scratch/amukher6/metacul/models/ablation_intermediates/leave_one_out/combined_no_asia_without_metadata_1b_step8k,/scratch/amukher6/metacul/models/ablation_intermediates/metadata/combined_without_metadata_1b_step8k,1000,2.3771382028421124,2.313905767541996,10.774025626892021,10.113849958751787,0.06323243530011657,0.050451886072731614,0.07767759113534578,0.6601756681402335,0.5235423522870042,0.8130104284492735,0.0,ok
plot7,without_metadata,8000,europe,left_out,/scratch/amukher6/metacul/training_data/meco_datasets/continents/europe/without_metadata/,/scratch/amukher6/metacul/models/ablation_intermediates/leave_one_out/combined_no_europe_without_metadata_1b_step8k,/scratch/amukher6/metacul/models/ablation_intermediates/metadata/combined_without_metadata_1b_step8k,1000,2.6862739720770095,2.285785720970401,14.676887419739307,9.833409505506934,0.4004882511066086,0.37517746369118066,0.4282012295481612,4.843477914232373,4.548023169236393,5.187639038499438,0.0,ok
plot7,without_metadata,8000,europe,all,/scratch/amukher6/metacul/training_data/meco_datasets/combined/without_metadata/,/scratch/amukher6/metacul/models/ablation_intermediates/leave_one_out/combined_no_europe_without_metadata_1b_step8k,/scratch/amukher6/metacul/models/ablation_intermediates/metadata/combined_without_metadata_1b_step8k,1000,2.4203166059701693,2.313905767541996,11.249420384778869,10.113849958751787,0.10641083842817345,0.090256136473635,0.12371264117095761,1.1355704260270816,0.9542100957557347,1.3323079038288652,0.0,ok
