plot,size,train_continent,test_continent,test_meta,test_path,model_a,model_b,n_samples,mean_nll_a,mean_nll_b,mean_ppl_a,mean_ppl_b,delta_nll,delta_nll_ci_low,delta_nll_ci_high,delta_ppl,delta_ppl_ci_low,delta_ppl_ci_high,p_value,status
plot4,500m,america,america,without_metadata,/scratch/amukher6/metacul/training_data/meco_datasets/continents/america/without_metadata/,/scratch/amukher6/metacul/models/america_without_metadata_500m,/scratch/amukher6/metacul/models/america_with_metadata_500m,1000,2.3486313747977756,2.4134622455391828,10.471228725707526,11.172576461653101,-0.06483087074140714,-0.06745940831189404,-0.062144628222574626,-0.7013477359455749,-0.7373961484117765,-0.6655433079478673,0.0,ok
plot4,500m,america,asia,with_metadata,/scratch/amukher6/metacul/training_data/meco_datasets/continents/asia/with_metadata/,/scratch/amukher6/metacul/models/america_without_metadata_500m,/scratch/amukher6/metacul/models/america_with_metadata_500m,1000,2.7207734977151725,2.649806259859481,15.19206873188069,14.151296705560215,0.07096723785569159,0.06620131029827261,0.07599429223082754,1.0407720263204752,0.9694014489677806,1.1190628116691186,0.0,ok
plot4,500m,america,asia,without_metadata,/scratch/amukher6/metacul/training_data/meco_datasets/continents/asia/without_metadata/,/scratch/amukher6/metacul/models/america_without_metadata_500m,/scratch/amukher6/metacul/models/america_with_metadata_500m,1000,2.724840569165327,2.789962951230131,15.253981777937597,16.28041662120618,-0.06512238206480436,-0.06883164048413448,-0.06146826678831482,-1.0264348432685821,-1.0934750719084456,-0.962144612160989,0.0,ok
plot4,500m,america,europe,with_metadata,/scratch/amukher6/metacul/training_data/meco_datasets/continents/europe/with_metadata/,/scratch/amukher6/metacul/models/america_without_metadata_500m,/scratch/amukher6/metacul/models/america_with_metadata_500m,1000,2.80177717222789,2.7421718910972914,16.473897724928793,15.520657694766486,0.05960528113059871,0.05482461865880082,0.06470860110866562,0.9532400301623074,0.8741719835624985,1.040420911106864,0.0,ok
plot4,500m,america,europe,without_metadata,/scratch/amukher6/metacul/training_data/meco_datasets/continents/europe/without_metadata/,/scratch/amukher6/metacul/models/america_without_metadata_500m,/scratch/amukher6/metacul/models/america_with_metadata_500m,1000,2.804464926330065,2.8641261628422443,16.51823506836497,17.533724888014667,-0.05966123651217936,-0.0636741195153278,-0.05566768329870926,-1.015489819649698,-1.0870458604318816,-0.9456438760345591,0.0,ok
plot4,500m,asia,africa,with_metadata,/scratch/amukher6/metacul/training_data/meco_datasets/continents/africa/with_metadata/,/scratch/amukher6/metacul/models/asia_without_metadata_500m,/scratch/amukher6/metacul/models/asia_with_metadata_500m,1000,2.8458141900396874,2.739908689063472,17.215569709711705,15.485571029787643,0.10590550097621554,0.10051342655807019,0.11149952463870548,1.729998679924062,1.6296592030206347,1.8353764973685418,0.0,ok
plot4,500m,asia,africa,without_metadata,/scratch/amukher6/metacul/training_data/meco_datasets/continents/africa/without_metadata/,/scratch/amukher6/metacul/models/asia_without_metadata_500m,/scratch/amukher6/metacul/models/asia_with_metadata_500m,1000,2.8618929326998743,2.872485098404518,17.494611735677914,17.68090243135836,-0.010592165704643719,-0.014123871488872775,-0.007034134244197468,-0.18629069568044443,-0.24773903012143483,-0.12312497087002947,0.0,ok
plot4,500m,asia,america,with_metadata,/scratch/amukher6/metacul/training_data/meco_datasets/continents/america/with_metadata/,/scratch/amukher6/metacul/models/asia_without_metadata_500m,/scratch/amukher6/metacul/models/asia_with_metadata_500m,1000,2.8518404680114364,2.782569370961825,17.319628747651127,16.160489944188022,0.06927109704961154,0.06476761689110035,0.07371963964150986,1.1591388034631045,1.078179285799799,1.2388149963828856,0.0,ok
plot4,500m,asia,america,without_metadata,/scratch/amukher6/metacul/training_data/meco_datasets/continents/america/without_metadata/,/scratch/amukher6/metacul/models/asia_without_metadata_500m,/scratch/amukher6/metacul/models/asia_with_metadata_500m,1000,2.8618220011022983,2.8731881528183627,17.493370858927737,17.693337438584635,-0.011366151716064365,-0.014549523552877596,-0.00802864481886594,-0.19996657965689835,-0.2558620613007743,-0.14164775822753894,0.0,ok
plot4,500m,asia,asia,with_metadata,/scratch/amukher6/metacul/training_data/meco_datasets/continents/asia/with_metadata/,/scratch/amukher6/metacul/models/asia_without_metadata_500m,/scratch/amukher6/metacul/models/asia_with_metadata_500m,1000,2.230012179674037,2.140507695954505,9.299979349510815,8.503753854558322,0.08950448371953179,0.08575669066850611,0.09323557312887673,0.796225494952493,0.7564939516048754,0.8392195867445095,0.0,ok
