family,variant,variant_label,n_switch_pairs,seed_count,target_accuracy_pct,target_ci_low_pct,target_ci_high_pct,contrast_accuracy_pct,contrast_ci_low_pct,contrast_ci_high_pct,exact_pair_accuracy_pct,exact_pair_ci_low_pct,exact_pair_ci_high_pct,margin_switch_rate_pct,margin_switch_ci_low_pct,margin_switch_ci_high_pct
MAPLE 1B,tplus_eplus,"(T+, I+)",16409,1,38.960326650009144,38.21683222621732,39.685538424035585,24.870497897495277,24.206228289353405,25.553050155402524,2.6448899993905783,2.3950271192638186,2.8888110183435898,6.118593454811385,5.746846242915473,6.496434883295753
MAPLE 1B,tminus_eminus,"(T-, I-)",16409,1,34.59077335608507,33.883844231824,35.30379669693461,23.736973612042174,23.09098665366567,24.395149003595588,0.0,0.0,0.0,0.0,0.0,0.0
MAPLE 3B,tplus_eplus,"(T+, I+)",16409,1,39.64897312450484,38.905478700713026,40.4168444146505,27.527576330062768,26.832835638978608,28.216222804558473,6.362362118349687,5.9967091230422325,6.75239198001097,15.387896885855323,14.85160582607106,15.948564811993418
MAPLE 3B,tminus_eminus,"(T-, I-)",16409,1,31.73867999268694,31.04393930160278,32.4640441221281,23.828386860869035,23.18834176366628,24.486562252422452,0.0,0.0,0.0,0.0,0.0,0.0
