plot,meta,step,continent,test_scope,test_path,model_a,model_b,n_samples,mean_nll_a,mean_nll_b,mean_ppl_a,mean_ppl_b,delta_nll,delta_nll_ci_low,delta_nll_ci_high,delta_ppl,delta_ppl_ci_low,delta_ppl_ci_high,p_value,status
plot7,without_metadata,8000,america,all,/path/to/metacul/training_data/meco_datasets/combined/without_metadata/,/path/to/metacul/models/ablation_intermediates/leave_one_out/combined_no_america_without_metadata_1b_step8k,/path/to/metacul/models/ablation_intermediates/metadata/combined_without_metadata_1b_step8k,1000,2.377001394303891,2.313912129098912,10.77255174901708,10.11391429878859,0.063089265204979,0.0527184544730867,0.0746481159314577,0.6586374502284915,0.5441079973319619,0.7837163606302654,0.0,ok
plot7,without_metadata,8000,asia,left_out,/path/to/metacul/training_data/meco_datasets/continents/asia/without_metadata/,/path/to/metacul/models/ablation_intermediates/leave_one_out/combined_no_asia_without_metadata_1b_step8k,/path/to/metacul/models/ablation_intermediates/metadata/combined_without_metadata_1b_step8k,1000,2.57951783584699,2.2707321942115604,13.190776506519246,9.68649061055751,0.3087856416354295,0.2869984118894521,0.3296012383169512,3.504285895961736,3.271349010296237,3.727032247929329,0.0,ok
plot7,without_metadata,8000,asia,all,/path/to/metacul/training_data/meco_datasets/combined/without_metadata/,/path/to/metacul/models/ablation_intermediates/leave_one_out/combined_no_asia_without_metadata_1b_step8k,/path/to/metacul/models/ablation_intermediates/metadata/combined_without_metadata_1b_step8k,1000,2.377107783635384,2.313912129098912,10.773697894563885,10.11391429878859,0.0631956545364724,0.0503645492414838,0.0779066949115618,0.6597835957752949,0.5229577523087532,0.8163576775605315,0.0,ok
plot7,without_metadata,8000,europe,left_out,/path/to/metacul/training_data/meco_datasets/continents/europe/without_metadata/,/path/to/metacul/models/ablation_intermediates/leave_one_out/combined_no_europe_without_metadata_1b_step8k,/path/to/metacul/models/ablation_intermediates/metadata/combined_without_metadata_1b_step8k,1000,2.6862476418673733,2.285795002602068,14.67650097930429,9.833500776015564,0.4004526392653051,0.3756267347929317,0.4274808788152509,4.8430002032887245,4.545370779011191,5.178946828718639,0.0,ok
plot7,without_metadata,8000,europe,all,/path/to/metacul/training_data/meco_datasets/combined/without_metadata/,/path/to/metacul/models/ablation_intermediates/leave_one_out/combined_no_europe_without_metadata_1b_step8k,/path/to/metacul/models/ablation_intermediates/metadata/combined_without_metadata_1b_step8k,1000,2.4202934875382,2.313912129098912,11.24916031882518,10.11391429878859,0.1063813584392883,0.0901240067444254,0.1234381769461424,1.1352460200365917,0.9542039444831746,1.3292314080386671,0.0,ok
plot7,without_metadata,10000,africa,left_out,/path/to/metacul/training_data/meco_datasets/continents/africa/without_metadata/,/path/to/metacul/models/ablations/leave_one_out/combined_no_africa_without_metadata_1b,/path/to/metacul/models/combined_without_metadata_1b,1000,2.6019280760877868,2.1656106031037567,13.489722188021627,8.719924704719695,0.43631747298403,0.4106144735848258,0.4603736397347899,4.769797483301932,4.491792567857488,5.050665680139809,0.0,ok
plot7,without_metadata,10000,africa,all,/path/to/metacul/training_data/meco_datasets/combined/without_metadata/,/path/to/metacul/models/ablations/leave_one_out/combined_no_africa_without_metadata_1b,/path/to/metacul/models/combined_without_metadata_1b,1000,2.3410788622891663,2.298954804691483,10.392442531135726,9.963762932273246,0.0421240575976833,0.0240288918339348,0.0613544151735615,0.4286795988624803,0.242804496294662,0.6241023040270249,0.0,ok
plot7,without_metadata,10000,america,left_out,/path/to/metacul/training_data/meco_datasets/continents/america/without_metadata/,/path/to/metacul/models/ablations/leave_one_out/combined_no_america_without_metadata_1b,/path/to/metacul/models/combined_without_metadata_1b,1000,2.605860252609489,2.346749431438187,13.54287058284706,10.451540997745584,0.2591108211713022,0.2418600426682014,0.2772091176256885,3.0913295851014766,2.886518405817136,3.308942880244587,0.0,ok
plot7,without_metadata,10000,america,all,/path/to/metacul/training_data/meco_datasets/combined/without_metadata/,/path/to/metacul/models/ablations/leave_one_out/combined_no_america_without_metadata_1b,/path/to/metacul/models/combined_without_metadata_1b,1000,2.368381508517241,2.298954804691483,10.680092649243724,9.963762932273246,0.0694267038257585,0.0582194393430288,0.0812071656950529,0.7163297169704776,0.5929284669155822,0.8460551720043483,0.0,ok
plot7,without_metadata,10000,asia,left_out,/path/to/metacul/training_data/meco_datasets/continents/asia/without_metadata/,/path/to/metacul/models/ablations/leave_one_out/combined_no_asia_without_metadata_1b,/path/to/metacul/models/combined_without_metadata_1b,1000,2.571801918611868,2.257424589826696,13.089389217702935,9.558440535224817,0.3143773287851719,0.2921347126405698,0.3361773689286197,3.5309486824781207,3.298582727070761,3.7660861930234506,0.0,ok
plot7,without_metadata,10000,asia,all,/path/to/metacul/training_data/meco_datasets/combined/without_metadata/,/path/to/metacul/models/ablations/leave_one_out/combined_no_asia_without_metadata_1b,/path/to/metacul/models/combined_without_metadata_1b,1000,2.364612654124619,2.298954804691483,10.63991669137247,9.963762932273246,0.0656578494331361,0.0527290813402335,0.0799180934702747,0.6761537590992237,0.5442889773280131,0.823958238706468,0.0,ok
plot7,without_metadata,10000,europe,left_out,/path/to/metacul/training_data/meco_datasets/continents/europe/without_metadata/,/path/to/metacul/models/ablations/leave_one_out/combined_no_europe_without_metadata_1b,/path/to/metacul/models/combined_without_metadata_1b,1000,2.6844416451107964,2.2694769983969865,14.650019186351663,9.674339795506643,0.4149646467138099,0.3886851949843561,0.4445136743159153,4.97567939084502,4.65948228812291,5.314064744148733,0.0,ok
plot7,without_metadata,10000,europe,all,/path/to/metacul/training_data/meco_datasets/combined/without_metadata/,/path/to/metacul/models/ablations/leave_one_out/combined_no_europe_without_metadata_1b,/path/to/metacul/models/combined_without_metadata_1b,1000,2.410696082934482,2.298954804691483,11.141714003414725,9.963762932273246,0.1117412782429991,0.0961791802988747,0.1288679208909139,1.177951071141479,0.9999945180506392,1.3721522602143432,0.0,ok
