benchmark,protocol,family,seed,comparison,metric,direction,positive_variant,negative_variant,positive_metric,negative_metric,delta_positive_better,requirement_satisfied,valid_for_comparison,positive_rows,negative_rows,positive_constant_score_rate,negative_constant_score_rate,positive_first_option_prediction_rate,negative_first_option_prediction_rate,positive_tokenizer_sources,negative_tokenizer_sources,positive_tokenizer_classes,negative_tokenizer_classes,positive_tokenizer_vocab_sizes,negative_tokenizer_vocab_sizes,notes,positive_jsonl,negative_jsonl,run_dir
normad,letter_name_grounded,maple_3b_chat,seed_41,T+I+ vs T-I-,accuracy,higher_is_better,custom_tplus_eplus,custom_tminus_eminus,0.3213064945,0.319027725,0.002278769464,1,1,2633,2633,0,0,0.7333839727,0.855298139,/path/to/metacul/models/sft/combined_with_metadata_3b_best3b_chat,/path/to/metacul/models/sft/combined_without_metadata_3b_best3b_chat,TokenizersBackend,TokenizersBackend,128000,128000,,results/external_protocol_selected_maple_chat_seed41/normad/letter_name_grounded/maple_3b_chat/seed_41/normad/normad_custom_tplus_eplus.jsonl,results/external_protocol_selected_maple_chat_seed41/normad/letter_name_grounded/maple_3b_chat/seed_41/normad/normad_custom_tminus_eminus.jsonl,results/external_protocol_selected_maple_chat_seed41/normad/letter_name_grounded/maple_3b_chat/seed_41/normad
blend,letter_name_grounded,maple_1b_chat,seed_41,T+I+ vs T-I-,accuracy,higher_is_better,custom_tplus_eplus,custom_tminus_eminus,0.2493638677,0.2569974555,-0.007633587786,0,1,393,393,0,0,0.989821883,0.9363867684,/path/to/metacul/models/sft/combined_with_metadata_chat,/path/to/metacul/models/sft/combined_without_metadata_chat,TokenizersBackend,TokenizersBackend,128000,128000,,results/external_protocol_selected_maple_chat_seed41/blend/letter_name_grounded/maple_1b_chat/seed_41/blend/blend_custom_tplus_eplus.jsonl,results/external_protocol_selected_maple_chat_seed41/blend/letter_name_grounded/maple_1b_chat/seed_41/blend/blend_custom_tminus_eminus.jsonl,results/external_protocol_selected_maple_chat_seed41/blend/letter_name_grounded/maple_1b_chat/seed_41/blend
blend,letter_code_strict,maple_3b_chat,seed_41,T+I+ vs T-I-,accuracy,higher_is_better,custom_tplus_eplus,custom_tminus_eminus,0.2493638677,0.2442748092,0.005089058524,1,1,393,393,0,0,1,0.8727735369,/path/to/metacul/models/sft/combined_with_metadata_3b_best3b_chat,/path/to/metacul/models/sft/combined_without_metadata_3b_best3b_chat,TokenizersBackend,TokenizersBackend,128000,128000,,results/external_protocol_selected_maple_chat_seed41/blend/letter_code_strict/maple_3b_chat/seed_41/blend/blend_custom_tplus_eplus.jsonl,results/external_protocol_selected_maple_chat_seed41/blend/letter_code_strict/maple_3b_chat/seed_41/blend/blend_custom_tminus_eminus.jsonl,results/external_protocol_selected_maple_chat_seed41/blend/letter_code_strict/maple_3b_chat/seed_41/blend
blend,name_grounded_the,maple_3b_chat,seed_41,T+I+ vs T-I-,accuracy,higher_is_better,custom_tplus_eplus,custom_tminus_eminus,0.3282442748,0.2671755725,0.06106870229,1,1,393,393,0,0,0.4020356234,0.358778626,/path/to/metacul/models/sft/combined_with_metadata_3b_best3b_chat,/path/to/metacul/models/sft/combined_without_metadata_3b_best3b_chat,TokenizersBackend,TokenizersBackend,128000,128000,,results/external_protocol_selected_maple_chat_seed41/blend/name_grounded_the/maple_3b_chat/seed_41/blend/blend_custom_tplus_eplus.jsonl,results/external_protocol_selected_maple_chat_seed41/blend/name_grounded_the/maple_3b_chat/seed_41/blend/blend_custom_tminus_eminus.jsonl,results/external_protocol_selected_maple_chat_seed41/blend/name_grounded_the/maple_3b_chat/seed_41/blend
worldvaluebench,figure9_3b,maple_1b_chat,seed_41,T+I+ vs T-I-,overall_emd,lower_is_better,custom_tplus_eplus,custom_tminus_eminus,0.4321178174,0.446254382,0.01413656455,1,1,1458,1458,0,0,0.2146776406,0.1968449931,/path/to/metacul/models/sft/combined_with_metadata_chat,/path/to/metacul/models/sft/combined_without_metadata_chat,TokenizersBackend,TokenizersBackend,128000,128000,,results/external_protocol_selected_maple_chat_seed41/worldvaluebench/figure9_3b/maple_1b_chat/seed_41/worldvaluebench/worldvaluebench_custom_tplus_eplus.jsonl,results/external_protocol_selected_maple_chat_seed41/worldvaluebench/figure9_3b/maple_1b_chat/seed_41/worldvaluebench/worldvaluebench_custom_tminus_eminus.jsonl,results/external_protocol_selected_maple_chat_seed41/worldvaluebench/figure9_3b/maple_1b_chat/seed_41/worldvaluebench
worldvaluebench,letter_code_strict,maple_3b_chat,seed_41,T+I+ vs T-I-,overall_emd,lower_is_better,custom_tplus_eplus,custom_tminus_eminus,0.2750914495,0.279797287,0.004705837525,1,1,1458,1458,0,0,0.7057613169,0.6371742112,/path/to/metacul/models/sft/combined_with_metadata_3b_best3b_chat,/path/to/metacul/models/sft/combined_without_metadata_3b_best3b_chat,TokenizersBackend,TokenizersBackend,128000,128000,,results/external_protocol_selected_maple_chat_seed41/worldvaluebench/letter_code_strict/maple_3b_chat/seed_41/worldvaluebench/worldvaluebench_custom_tplus_eplus.jsonl,results/external_protocol_selected_maple_chat_seed41/worldvaluebench/letter_code_strict/maple_3b_chat/seed_41/worldvaluebench/worldvaluebench_custom_tminus_eminus.jsonl,results/external_protocol_selected_maple_chat_seed41/worldvaluebench/letter_code_strict/maple_3b_chat/seed_41/worldvaluebench
worldvaluebench,letter_country_first,maple_3b_chat,seed_41,T+I+ vs T-I-,overall_emd,lower_is_better,custom_tplus_eplus,custom_tminus_eminus,0.2724813291,0.279797287,0.007315957933,1,1,1458,1458,0,0,0.6803840878,0.6371742112,/path/to/metacul/models/sft/combined_with_metadata_3b_best3b_chat,/path/to/metacul/models/sft/combined_without_metadata_3b_best3b_chat,TokenizersBackend,TokenizersBackend,128000,128000,,results/external_protocol_selected_maple_chat_seed41/worldvaluebench/letter_country_first/maple_3b_chat/seed_41/worldvaluebench/worldvaluebench_custom_tplus_eplus.jsonl,results/external_protocol_selected_maple_chat_seed41/worldvaluebench/letter_country_first/maple_3b_chat/seed_41/worldvaluebench/worldvaluebench_custom_tminus_eminus.jsonl,results/external_protocol_selected_maple_chat_seed41/worldvaluebench/letter_country_first/maple_3b_chat/seed_41/worldvaluebench
worldvaluebench,plain_grounded,maple_3b_chat,seed_41,T+I+ vs T-I-,overall_emd,lower_is_better,custom_tplus_eplus,custom_tminus_eminus,0.4485406188,0.4536465478,0.005105928974,1,1,1458,1458,0,0,0.2050754458,0.2393689986,/path/to/metacul/models/sft/combined_with_metadata_3b_best3b_chat,/path/to/metacul/models/sft/combined_without_metadata_3b_best3b_chat,TokenizersBackend,TokenizersBackend,128000,128000,,results/external_protocol_selected_maple_chat_seed41/worldvaluebench/plain_grounded/maple_3b_chat/seed_41/worldvaluebench/worldvaluebench_custom_tplus_eplus.jsonl,results/external_protocol_selected_maple_chat_seed41/worldvaluebench/plain_grounded/maple_3b_chat/seed_41/worldvaluebench/worldvaluebench_custom_tminus_eminus.jsonl,results/external_protocol_selected_maple_chat_seed41/worldvaluebench/plain_grounded/maple_3b_chat/seed_41/worldvaluebench
