row_key,track,label,group,metric_key,metric_type,delta,ci_low,ci_high,n,plus_value,minus_value,source_plus,source_minus,rescore_alpha,rescore_beta
maple_1b,chat,MAPLE 1B Chat,MAPLE family,blend,accuracy_pp_gain,1.0178117048346056,-2.035623409669211,4.071246819338422,393,16.539440203562343,15.521628498727736,/path/to/metacul/results/final_benchmark_matrix/closed_form/maple_1b/chat/seed_41/blend/blend_custom_tplus_eplus.jsonl,/path/to/metacul/results/final_benchmark_matrix/closed_form/maple_1b/chat/seed_41/blend/blend_custom_tminus_eminus.jsonl,1.25,0.0
maple_1b,chat,MAPLE 1B Chat,MAPLE family,worldvaluebench,wvb_emd_gain,0.01413656454808715,0.007533610852261388,0.0213491602517672,333,0.4321178174058833,0.44625438195397044,/path/to/metacul/results/external_protocol_selected_maple_chat_seed41/worldvaluebench/figure9_3b/maple_1b_chat/seed_41/worldvaluebench/worldvaluebench_custom_tplus_eplus.jsonl,/path/to/metacul/results/external_protocol_selected_maple_chat_seed41/worldvaluebench/figure9_3b/maple_1b_chat/seed_41/worldvaluebench/worldvaluebench_custom_tminus_eminus.jsonl,,0.0
maple_3b,base,MAPLE 3B Base,MAPLE family,geomlama,accuracy_pp_gain,5.333333333333334,-4.666666666666667,14.666666666666666,150,42.66666666666667,37.333333333333336,/path/to/metacul/results/external_protocol_selected_maple_seed41/geomlama/sft_1b_lnqa/maple_3b/seed_41/geomlama/geomlama_custom_tplus_eplus.jsonl,/path/to/metacul/results/external_protocol_selected_maple_seed41/geomlama/sft_1b_lnqa/maple_3b/seed_41/geomlama/geomlama_custom_tminus_eminus.jsonl,0.35,1.0
maple_3b,base,MAPLE 3B Base,MAPLE family,globalopinionqa,accuracy_pp_gain,8.443674882868201,7.2619168873497655,9.553880627419026,9818,27.673660623344876,19.22998574047668,/path/to/metacul/results/external_benchmarks_maple_tuned_seed41/raw_3b/seed_41/globalopinionqa/custom_tplus_eplus/globalopinionqa_custom_tplus_eplus.jsonl,/path/to/metacul/results/external_benchmarks_maple_tuned_seed41/raw_3b/seed_41/globalopinionqa/custom_tminus_eminus/globalopinionqa_custom_tminus_eminus.jsonl,1.0,1.0
maple_3b,base,MAPLE 3B Base,MAPLE family,globalmmlu_cs,accuracy_pp_gain,3.9141414141414144,0.5050505050505051,7.3232323232323235,792,29.419191919191917,25.5050505050505,/path/to/metacul/results/external_benchmarks_croq_related_maple_gpuq_probe_seed41/nameplain_qanswer_countryfinal_avg_qmask025_nobos/seed_41/globalmmlu_cs/custom_tplus_eplus/globalmmlu_cs_custom_tplus_eplus.jsonl,/path/to/metacul/results/external_benchmarks_croq_related_maple_gpuq_probe_seed41/nameplain_qanswer_countryfinal_avg_qmask025_nobos/seed_41/globalmmlu_cs/custom_tminus_eminus/globalmmlu_cs_custom_tminus_eminus.jsonl,1.5,0.5
maple_3b,base,MAPLE 3B Base,MAPLE family,normad,accuracy_pp_gain,5.051272312951006,2.6965438663121915,7.3689707557918664,2633,37.485757690846945,32.43448537789594,/path/to/metacul/results/external_paper_table_tokenizerfix_20260504/normad/figure9_3b/maple_3b/seed_41/normad/normad_custom_tplus_eplus.jsonl,/path/to/metacul/results/external_paper_table_tokenizerfix_20260504/normad/figure9_3b/maple_3b/seed_41/normad/normad_custom_tminus_eminus.jsonl,,0.0
maple_3b,base,MAPLE 3B Base,MAPLE family,blend,accuracy_pp_gain,13.486005089058525,7.124681933842239,19.59287531806616,393,42.49363867684479,29.00763358778626,/path/to/metacul/results/external_benchmarks_croq_related_seed41/raw_3b/seed_41/blend/custom_tplus_eplus/blend_custom_tplus_eplus.jsonl,/path/to/metacul/results/external_benchmarks_croq_related_seed41/raw_3b/seed_41/blend/custom_tminus_eminus/blend_custom_tminus_eminus.jsonl,1.0,1.0
maple_3b,base,MAPLE 3B Base,MAPLE family,worldvaluebench,wvb_emd_gain,0.00485825331504347,-0.001356305064779173,0.010761062113674044,333,0.2699474165523548,0.2748056698673983,/path/to/metacul/results/external_paper_table_tokenizerfix_20260504/worldvaluebench/letter_legacy/maple_3b/seed_41/worldvaluebench/worldvaluebench_custom_tplus_eplus.jsonl,/path/to/metacul/results/external_paper_table_tokenizerfix_20260504/worldvaluebench/letter_legacy/maple_3b/seed_41/worldvaluebench/worldvaluebench_custom_tminus_eminus.jsonl,,0.0
maple_3b,chat,MAPLE 3B Chat,MAPLE family,geomlama,accuracy_pp_gain,4.666666666666667,-4.666666666666667,13.333333333333334,150,35.333333333333336,30.666666666666664,/path/to/metacul/results/external_protocol_selected_maple_chat_seed41/geomlama/strict_country_a2_b1/maple_3b_chat/seed_41/geomlama/geomlama_custom_tplus_eplus.jsonl,/path/to/metacul/results/external_protocol_selected_maple_chat_seed41/geomlama/strict_country_a2_b1/maple_3b_chat/seed_41/geomlama/geomlama_custom_tminus_eminus.jsonl,,0.0
maple_3b,chat,MAPLE 3B Chat,MAPLE family,globalopinionqa,accuracy_pp_gain,3.422285597881442,2.5463434508046445,4.349154613974333,9818,27.734772866164185,24.312487268282744,/path/to/metacul/results/external_protocol_selected_maple_chat_seed41/globalopinionqa/legacy_a025/maple_3b_chat/seed_41/globalopinionqa/globalopinionqa_custom_tplus_eplus.jsonl,/path/to/metacul/results/external_protocol_selected_maple_chat_seed41/globalopinionqa/legacy_a025/maple_3b_chat/seed_41/globalopinionqa/globalopinionqa_custom_tminus_eminus.jsonl,,0.0
maple_3b,chat,MAPLE 3B Chat,MAPLE family,globalmmlu_cs,accuracy_pp_gain,0.6778451658936854,-0.14288262575811628,1.5201569746699946,14015,26.528719229397073,25.850874063503387,/path/to/metacul/results/external_benchmarks_maple_tuned_seed41/sft_3b_best3b_chat/seed_41/mmlu/custom_tplus_eplus/mmlu_custom_tplus_eplus.jsonl,/path/to/metacul/results/external_benchmarks_maple_tuned_seed41/sft_3b_best3b_chat/seed_41/mmlu/custom_tminus_eminus/mmlu_custom_tminus_eminus.jsonl,0.2,0.25
maple_3b,chat,MAPLE 3B Chat,MAPLE family,normad,accuracy_pp_gain,2.4306874287884543,0.189897455374098,4.633497911127991,2633,32.966198252943414,30.535510824154954,/path/to/metacul/results/external_protocol_selected_maple_chat_seed41/normad/letter_name_grounded/maple_3b_chat/seed_41/normad/normad_custom_tplus_eplus.jsonl,/path/to/metacul/results/external_protocol_selected_maple_chat_seed41/normad/letter_name_grounded/maple_3b_chat/seed_41/normad/normad_custom_tminus_eminus.jsonl,0.0,0.725
maple_3b,chat,MAPLE 3B Chat,MAPLE family,blend,accuracy_pp_gain,6.106870229007633,0.7633587786259541,11.704834605597965,393,32.82442748091603,26.717557251908396,/path/to/metacul/results/external_protocol_selected_maple_chat_seed41/blend/name_grounded_the/maple_3b_chat/seed_41/blend/blend_custom_tplus_eplus.jsonl,/path/to/metacul/results/external_protocol_selected_maple_chat_seed41/blend/name_grounded_the/maple_3b_chat/seed_41/blend/blend_custom_tminus_eminus.jsonl,0.25,0.5
maple_3b,chat,MAPLE 3B Chat,MAPLE family,worldvaluebench,wvb_emd_gain,0.02149062642889804,0.00488815381640893,0.039852376583678545,333,0.26985215668343243,0.2913427831123305,/path/to/metacul/results/external_protocol_selected_maple_chat_seed41/worldvaluebench/letter_country_first/maple_3b_chat/seed_41/worldvaluebench/worldvaluebench_custom_tplus_eplus.jsonl,/path/to/metacul/results/external_protocol_selected_maple_chat_seed41/worldvaluebench/letter_country_first/maple_3b_chat/seed_41/worldvaluebench/worldvaluebench_custom_tminus_eminus.jsonl,0.0,0.6
llama32_1b,base,LLaMA-3.2-1B Base,LLaMA family,geomlama,accuracy_pp_gain,-2.666666666666667,-5.333333333333334,-0.6666666666666667,150,22.0,24.666666666666668,/path/to/metacul/results/final_benchmark_matrix/closed_form/llama32_1b/base/seed_41/geomlama/llama3_chat_with_metadata/geomlama_llama3_chat_with_metadata.jsonl,/path/to/metacul/results/final_benchmark_matrix/closed_form/llama32_1b/base/seed_41/geomlama/llama3_chat_without_metadata/geomlama_llama3_chat_without_metadata.jsonl,,0.0
llama32_1b,base,LLaMA-3.2-1B Base,LLaMA family,globalopinionqa,accuracy_pp_gain,-0.12222448563862294,-0.5296394377673661,0.2851904664901202,9818,17.885516398451824,18.007740884090445,/path/to/metacul/results/final_benchmark_matrix/closed_form/llama32_1b/base/seed_41/globalopinionqa/llama3_chat_with_metadata/globalopinionqa_llama3_chat_with_metadata.jsonl,/path/to/metacul/results/final_benchmark_matrix/closed_form/llama32_1b/base/seed_41/globalopinionqa/llama3_chat_without_metadata/globalopinionqa_llama3_chat_without_metadata.jsonl,,0.0
llama32_1b,base,LLaMA-3.2-1B Base,LLaMA family,globalmmlu_cs,accuracy_pp_gain,2.0202020202020203,0.5050505050505051,3.535353535353535,792,29.166666666666668,27.146464646464647,/path/to/metacul/results/final_benchmark_matrix/closed_form/llama32_1b/base/seed_41/globalmmlu_cs/llama3_chat_with_metadata/globalmmlu_cs_llama3_chat_with_metadata.jsonl,/path/to/metacul/results/final_benchmark_matrix/closed_form/llama32_1b/base/seed_41/globalmmlu_cs/llama3_chat_without_metadata/globalmmlu_cs_llama3_chat_without_metadata.jsonl,,0.0
llama32_1b,base,LLaMA-3.2-1B Base,LLaMA family,normad,accuracy_pp_gain,1.4052411697683251,-0.5317128750474744,3.4561336878085833,2633,36.49829092290163,35.09304975313331,/path/to/metacul/results/final_benchmark_matrix/closed_form/llama32_1b/base/seed_41/normad/llama3_chat_with_metadata/normad_llama3_chat_with_metadata.jsonl,/path/to/metacul/results/final_benchmark_matrix/closed_form/llama32_1b/base/seed_41/normad/llama3_chat_without_metadata/normad_llama3_chat_without_metadata.jsonl,,0.0
llama32_1b,base,LLaMA-3.2-1B Base,LLaMA family,blend,accuracy_pp_gain,0.0,-2.035623409669211,2.035623409669211,393,15.267175572519085,15.267175572519085,/path/to/metacul/results/final_benchmark_matrix/closed_form/llama32_1b/base/seed_41/blend/llama3_chat_with_metadata/blend_llama3_chat_with_metadata.jsonl,/path/to/metacul/results/final_benchmark_matrix/closed_form/llama32_1b/base/seed_41/blend/llama3_chat_without_metadata/blend_llama3_chat_without_metadata.jsonl,,0.0
llama32_1b,base,LLaMA-3.2-1B Base,LLaMA family,worldvaluebench,wvb_emd_gain,0.01693720469440635,-0.01986731247921593,0.052645858518021046,333,0.43046029568663313,0.4473975003810395,/path/to/metacul/results/final_benchmark_matrix/closed_form/llama32_1b/base/seed_41/worldvaluebench/llama3_chat_with_metadata/worldvaluebench_llama3_chat_with_metadata.jsonl,/path/to/metacul/results/final_benchmark_matrix/closed_form/llama32_1b/base/seed_41/worldvaluebench/llama3_chat_without_metadata/worldvaluebench_llama3_chat_without_metadata.jsonl,,0.0
llama32_1b,chat,LLaMA-3.2-1B Inst.,LLaMA family,geomlama,accuracy_pp_gain,5.333333333333334,-2.666666666666667,12.666666666666668,150,31.333333333333336,26.0,/path/to/metacul/results/final_benchmark_matrix/closed_form/llama32_1b/chat/seed_41/geomlama/geomlama_llama3_chat_with_metadata.jsonl,/path/to/metacul/results/final_benchmark_matrix/closed_form/llama32_1b/chat/seed_41/geomlama/geomlama_llama3_chat_without_metadata.jsonl,,0.0
llama32_1b,chat,LLaMA-3.2-1B Inst.,LLaMA family,globalopinionqa,accuracy_pp_gain,-0.24444897127724588,-0.6111224281931147,0.12222448563862294,9818,16.32715420655938,16.57160317783663,/path/to/metacul/results/final_benchmark_matrix/closed_form/llama32_1b/chat/seed_41/globalopinionqa/globalopinionqa_llama3_chat_with_metadata.jsonl,/path/to/metacul/results/final_benchmark_matrix/closed_form/llama32_1b/chat/seed_41/globalopinionqa/globalopinionqa_llama3_chat_without_metadata.jsonl,,0.0
llama32_1b,chat,LLaMA-3.2-1B Inst.,LLaMA family,globalmmlu_cs,accuracy_pp_gain,-1.0101010101010102,-2.525252525252525,0.5050505050505051,792,28.28282828282828,29.292929292929294,/path/to/metacul/results/final_benchmark_matrix/closed_form/llama32_1b/chat/seed_41/globalmmlu_cs/globalmmlu_cs_llama3_chat_with_metadata.jsonl,/path/to/metacul/results/final_benchmark_matrix/closed_form/llama32_1b/chat/seed_41/globalmmlu_cs/globalmmlu_cs_llama3_chat_without_metadata.jsonl,,0.0
llama32_1b,chat,LLaMA-3.2-1B Inst.,LLaMA family,normad,accuracy_pp_gain,0.0,0.0,0.0,2633,30.95328522597797,30.95328522597797,/path/to/metacul/results/final_benchmark_matrix/closed_form/llama32_1b/chat/seed_41/normad/normad_llama3_chat_with_metadata.jsonl,/path/to/metacul/results/final_benchmark_matrix/closed_form/llama32_1b/chat/seed_41/normad/normad_llama3_chat_without_metadata.jsonl,,0.0
llama32_1b,chat,LLaMA-3.2-1B Inst.,LLaMA family,blend,accuracy_pp_gain,-1.2722646310432568,-4.071246819338422,1.2722646310432568,393,16.539440203562343,17.8117048346056,/path/to/metacul/results/final_benchmark_matrix/closed_form/llama32_1b/chat/seed_41/blend/blend_llama3_chat_with_metadata.jsonl,/path/to/metacul/results/final_benchmark_matrix/closed_form/llama32_1b/chat/seed_41/blend/blend_llama3_chat_without_metadata.jsonl,,0.0
llama32_1b,chat,LLaMA-3.2-1B Inst.,LLaMA family,worldvaluebench,wvb_emd_gain,0.030845145557079734,0.017446021970594167,0.044576396416363386,333,0.403139765279683,0.4339849108367627,/path/to/metacul/results/final_benchmark_matrix/closed_form/llama32_1b/chat/seed_41/worldvaluebench/worldvaluebench_llama3_chat_with_metadata.jsonl,/path/to/metacul/results/final_benchmark_matrix/closed_form/llama32_1b/chat/seed_41/worldvaluebench/worldvaluebench_llama3_chat_without_metadata.jsonl,,0.0
llama32_3b,base,LLaMA-3.2-3B Base,LLaMA family,geomlama,accuracy_pp_gain,-5.333333333333334,-14.000000000000002,2.666666666666667,150,26.0,31.333333333333336,/path/to/metacul/results/final_benchmark_matrix/closed_form/llama32_3b/base/seed_41/geomlama/llama3_chat_with_metadata/geomlama_llama3_chat_with_metadata.jsonl,/path/to/metacul/results/final_benchmark_matrix/closed_form/llama32_3b/base/seed_41/geomlama/llama3_chat_without_metadata/geomlama_llama3_chat_without_metadata.jsonl,,0.0
llama32_3b,base,LLaMA-3.2-3B Base,LLaMA family,globalopinionqa,accuracy_pp_gain,0.3972295783255245,0.11178447749032391,0.6928600529639424,9818,17.926257893664697,17.529028315339172,/path/to/metacul/results/final_benchmark_matrix/closed_form/llama32_3b/base/seed_41/globalopinionqa/llama3_chat_with_metadata/globalopinionqa_llama3_chat_with_metadata.jsonl,/path/to/metacul/results/final_benchmark_matrix/closed_form/llama32_3b/base/seed_41/globalopinionqa/llama3_chat_without_metadata/globalopinionqa_llama3_chat_without_metadata.jsonl,,0.0
llama32_3b,base,LLaMA-3.2-3B Base,LLaMA family,globalmmlu_cs,accuracy_pp_gain,0.7575757575757576,-0.5050505050505051,2.0202020202020203,792,31.565656565656564,30.808080808080806,/path/to/metacul/results/final_benchmark_matrix/closed_form/llama32_3b/base/seed_41/globalmmlu_cs/llama3_chat_with_metadata/globalmmlu_cs_llama3_chat_with_metadata.jsonl,/path/to/metacul/results/final_benchmark_matrix/closed_form/llama32_3b/base/seed_41/globalmmlu_cs/llama3_chat_without_metadata/globalmmlu_cs_llama3_chat_without_metadata.jsonl,,0.0
llama32_3b,base,LLaMA-3.2-3B Base,LLaMA family,normad,accuracy_pp_gain,1.89897455374098,-0.11393847322445878,3.8739080896315987,2633,32.510444360045575,30.611469806304598,/path/to/metacul/results/final_benchmark_matrix/closed_form/llama32_3b/base/seed_41/normad/llama3_chat_with_metadata/normad_llama3_chat_with_metadata.jsonl,/path/to/metacul/results/final_benchmark_matrix/closed_form/llama32_3b/base/seed_41/normad/llama3_chat_without_metadata/normad_llama3_chat_without_metadata.jsonl,,0.0
llama32_3b,base,LLaMA-3.2-3B Base,LLaMA family,blend,accuracy_pp_gain,1.5267175572519083,-0.2544529262086514,3.307888040712468,393,16.793893129770993,15.267175572519085,/path/to/metacul/results/final_benchmark_matrix/closed_form/llama32_3b/base/seed_41/blend/llama3_chat_with_metadata/blend_llama3_chat_with_metadata.jsonl,/path/to/metacul/results/final_benchmark_matrix/closed_form/llama32_3b/base/seed_41/blend/llama3_chat_without_metadata/blend_llama3_chat_without_metadata.jsonl,,0.0
llama32_3b,base,LLaMA-3.2-3B Base,LLaMA family,worldvaluebench,wvb_emd_gain,-0.025605852766346526,-0.0372967571907707,-0.015614202630816075,333,0.457456942539247,0.4318510897729005,/path/to/metacul/results/final_benchmark_matrix/closed_form/llama32_3b/base/seed_41/worldvaluebench/llama3_chat_with_metadata/worldvaluebench_llama3_chat_with_metadata.jsonl,/path/to/metacul/results/final_benchmark_matrix/closed_form/llama32_3b/base/seed_41/worldvaluebench/llama3_chat_without_metadata/worldvaluebench_llama3_chat_without_metadata.jsonl,,0.0
llama32_3b,chat,LLaMA-3.2-3B Inst.,LLaMA family,geomlama,accuracy_pp_gain,-4.666666666666667,-12.666666666666668,4.0,150,30.666666666666664,35.333333333333336,/path/to/metacul/results/final_benchmark_matrix/closed_form/llama32_3b/chat/seed_41/geomlama/llama3_chat_with_metadata/geomlama_llama3_chat_with_metadata.jsonl,/path/to/metacul/results/final_benchmark_matrix/closed_form/llama32_3b/chat/seed_41/geomlama/llama3_chat_without_metadata/geomlama_llama3_chat_without_metadata.jsonl,,0.0
llama32_3b,chat,LLaMA-3.2-3B Inst.,LLaMA family,globalopinionqa,accuracy_pp_gain,-0.9574251375025463,-1.3648400896312896,-0.5601955591770218,9818,15.257689957221428,16.215115094723977,/path/to/metacul/results/final_benchmark_matrix/closed_form/llama32_3b/chat/seed_41/globalopinionqa/llama3_chat_with_metadata/globalopinionqa_llama3_chat_with_metadata.jsonl,/path/to/metacul/results/final_benchmark_matrix/closed_form/llama32_3b/chat/seed_41/globalopinionqa/llama3_chat_without_metadata/globalopinionqa_llama3_chat_without_metadata.jsonl,,0.0
llama32_3b,chat,LLaMA-3.2-3B Inst.,LLaMA family,globalmmlu_cs,accuracy_pp_gain,-2.904040404040404,-4.797979797979798,-1.0101010101010102,792,34.72222222222222,37.62626262626262,/path/to/metacul/results/final_benchmark_matrix/closed_form/llama32_3b/chat/seed_41/globalmmlu_cs/globalmmlu_cs_llama3_chat_with_metadata.jsonl,/path/to/metacul/results/final_benchmark_matrix/closed_form/llama32_3b/chat/seed_41/globalmmlu_cs/globalmmlu_cs_llama3_chat_without_metadata.jsonl,,0.0
llama32_3b,chat,LLaMA-3.2-3B Inst.,LLaMA family,normad,accuracy_pp_gain,-0.5317128750474744,-1.595138625142423,0.5317128750474744,2633,46.296999620205085,46.82871249525256,/path/to/metacul/results/final_benchmark_matrix/closed_form/llama32_3b/chat/seed_41/normad/normad_llama3_chat_with_metadata.jsonl,/path/to/metacul/results/final_benchmark_matrix/closed_form/llama32_3b/chat/seed_41/normad/normad_llama3_chat_without_metadata.jsonl,,0.0
llama32_3b,chat,LLaMA-3.2-3B Inst.,LLaMA family,blend,accuracy_pp_gain,-9.16030534351145,-12.977099236641221,-5.852417302798982,393,20.10178117048346,29.262086513994912,/path/to/metacul/results/final_benchmark_matrix/closed_form/llama32_3b/chat/seed_41/blend/blend_llama3_chat_with_metadata.jsonl,/path/to/metacul/results/final_benchmark_matrix/closed_form/llama32_3b/chat/seed_41/blend/blend_llama3_chat_without_metadata.jsonl,,0.0
llama32_3b,chat,LLaMA-3.2-3B Inst.,LLaMA family,worldvaluebench,wvb_emd_gain,-0.09546944063404972,-0.125760380116959,-0.06523743391004572,333,0.36446425849718034,0.2689948178631306,/path/to/metacul/results/final_benchmark_matrix/closed_form/llama32_3b/chat/seed_41/worldvaluebench/worldvaluebench_llama3_chat_with_metadata.jsonl,/path/to/metacul/results/final_benchmark_matrix/closed_form/llama32_3b/chat/seed_41/worldvaluebench/worldvaluebench_llama3_chat_without_metadata.jsonl,,0.0
qwen25_1p5b,base,Qwen2.5-1.5B Base,Qwen2.5 family,geomlama,accuracy_pp_gain,-10.666666666666668,-16.0,-5.333333333333334,150,25.333333333333336,36.0,/path/to/metacul/results/final_benchmark_matrix/closed_form/qwen25_1p5b/base/seed_41/geomlama/llama3_chat_with_metadata/geomlama_llama3_chat_with_metadata.jsonl,/path/to/metacul/results/final_benchmark_matrix/closed_form/qwen25_1p5b/base/seed_41/geomlama/llama3_chat_without_metadata/geomlama_llama3_chat_without_metadata.jsonl,,0.0
qwen25_1p5b,base,Qwen2.5-1.5B Base,Qwen2.5 family,globalopinionqa,accuracy_pp_gain,-2.098187003463027,-2.678753310246486,-1.5278060704827867,9818,18.160521491138727,20.258708494601752,/path/to/metacul/results/final_benchmark_matrix/closed_form/qwen25_1p5b/base/seed_41/globalopinionqa/llama3_chat_with_metadata/globalopinionqa_llama3_chat_with_metadata.jsonl,/path/to/metacul/results/final_benchmark_matrix/closed_form/qwen25_1p5b/base/seed_41/globalopinionqa/llama3_chat_without_metadata/globalopinionqa_llama3_chat_without_metadata.jsonl,,0.0
qwen25_1p5b,base,Qwen2.5-1.5B Base,Qwen2.5 family,globalmmlu_cs,accuracy_pp_gain,0.7575757575757576,-1.0101010101010102,2.398989898989899,792,31.186868686868685,30.429292929292927,/path/to/metacul/results/final_benchmark_matrix/closed_form/qwen25_1p5b/base/seed_41/globalmmlu_cs/globalmmlu_cs_llama3_chat_with_metadata.jsonl,/path/to/metacul/results/final_benchmark_matrix/closed_form/qwen25_1p5b/base/seed_41/globalmmlu_cs/globalmmlu_cs_llama3_chat_without_metadata.jsonl,,0.0
qwen25_1p5b,base,Qwen2.5-1.5B Base,Qwen2.5 family,normad,accuracy_pp_gain,4.9753133308013675,1.7470565894417016,8.05260159513862,2633,36.232434485377894,31.257121154576527,/path/to/metacul/results/final_benchmark_matrix/closed_form/qwen25_1p5b/base/seed_41/normad/normad_llama3_chat_with_metadata.jsonl,/path/to/metacul/results/final_benchmark_matrix/closed_form/qwen25_1p5b/base/seed_41/normad/normad_llama3_chat_without_metadata.jsonl,,0.0
qwen25_1p5b,base,Qwen2.5-1.5B Base,Qwen2.5 family,blend,accuracy_pp_gain,-0.7633587786259541,-2.7989821882951653,1.2722646310432568,393,15.267175572519085,16.030534351145036,/path/to/metacul/results/final_benchmark_matrix/closed_form/qwen25_1p5b/base/seed_41/blend/blend_llama3_chat_with_metadata.jsonl,/path/to/metacul/results/final_benchmark_matrix/closed_form/qwen25_1p5b/base/seed_41/blend/blend_llama3_chat_without_metadata.jsonl,,0.0
