row_key,track,label,group,metric_key,metric_type,delta,ci_low,ci_high,n,plus_value,minus_value,source_plus,source_minus,rescore_alpha,rescore_beta
qwen35_4b,chat,Qwen3.5-4B Chat,Qwen3.5 family,globalmmlu_cs,accuracy_pp_gain,-0.3787878787878788,-1.39520202020202,0.6313131313131313,792,32.70202020202021,33.08080808080808,/path/to/metacul/results/final_benchmark_matrix/closed_form/qwen35_4b/chat/seed_41/globalmmlu_cs/globalmmlu_cs_llama3_chat_with_metadata.jsonl,/path/to/metacul/results/final_benchmark_matrix/closed_form/qwen35_4b/chat/seed_41/globalmmlu_cs/globalmmlu_cs_llama3_chat_without_metadata.jsonl,,0.0
qwen35_4b,chat,Qwen3.5-4B Chat,Qwen3.5 family,normad,accuracy_pp_gain,0.0,0.0,0.0,2633,30.95328522597797,30.95328522597797,/path/to/metacul/results/final_benchmark_matrix/closed_form/qwen35_4b/chat/seed_41/normad/normad_llama3_chat_with_metadata.jsonl,/path/to/metacul/results/final_benchmark_matrix/closed_form/qwen35_4b/chat/seed_41/normad/normad_llama3_chat_without_metadata.jsonl,,0.0
qwen35_4b,chat,Qwen3.5-4B Chat,Qwen3.5 family,blend,accuracy_pp_gain,-1.5267175572519083,-2.7989821882951653,-0.5089058524173028,393,14.50381679389313,16.030534351145036,/path/to/metacul/results/final_benchmark_matrix/closed_form/qwen35_4b/chat/seed_41/blend/blend_llama3_chat_with_metadata.jsonl,/path/to/metacul/results/final_benchmark_matrix/closed_form/qwen35_4b/chat/seed_41/blend/blend_llama3_chat_without_metadata.jsonl,,0.0
qwen35_4b,chat,Qwen3.5-4B Chat,Qwen3.5 family,worldvaluebench,wvb_emd_gain,0.0,0.0,0.0,333,0.43234644109129705,0.43234644109129705,/path/to/metacul/results/final_benchmark_matrix/closed_form/qwen35_4b/chat/seed_41/worldvaluebench/worldvaluebench_llama3_chat_with_metadata.jsonl,/path/to/metacul/results/final_benchmark_matrix/closed_form/qwen35_4b/chat/seed_41/worldvaluebench/worldvaluebench_llama3_chat_without_metadata.jsonl,,0.0
gemma4_e2b,base,Gemma-4-E2B Base,Gemma-4 family,geomlama,accuracy_pp_gain,2.666666666666667,-2.0,6.683333333333337,150,33.33333333333333,30.666666666666664,/path/to/metacul/results/final_benchmark_matrix/closed_form/gemma4_e2b/base/seed_41/geomlama/llama3_chat_with_metadata/geomlama_llama3_chat_with_metadata.jsonl,/path/to/metacul/results/final_benchmark_matrix/closed_form/gemma4_e2b/base/seed_41/geomlama/llama3_chat_without_metadata/geomlama_llama3_chat_without_metadata.jsonl,,0.0
gemma4_e2b,base,Gemma-4-E2B Base,Gemma-4 family,globalopinionqa,accuracy_pp_gain,0.25463434508046445,-0.04226930128335706,0.5296394377673661,9818,16.948462008555715,16.69382766347525,/path/to/metacul/results/final_benchmark_matrix/closed_form/gemma4_e2b/base/seed_41/globalopinionqa/llama3_chat_with_metadata/globalopinionqa_llama3_chat_with_metadata.jsonl,/path/to/metacul/results/final_benchmark_matrix/closed_form/gemma4_e2b/base/seed_41/globalopinionqa/llama3_chat_without_metadata/globalopinionqa_llama3_chat_without_metadata.jsonl,,0.0
gemma4_e2b,base,Gemma-4-E2B Base,Gemma-4 family,globalmmlu_cs,accuracy_pp_gain,0.25252525252525254,-1.139520202020202,1.5183080808080816,792,31.818181818181817,31.565656565656564,/path/to/metacul/results/final_benchmark_matrix/closed_form/gemma4_e2b/base/seed_41/globalmmlu_cs/llama3_chat_with_metadata/globalmmlu_cs_llama3_chat_with_metadata.jsonl,/path/to/metacul/results/final_benchmark_matrix/closed_form/gemma4_e2b/base/seed_41/globalmmlu_cs/llama3_chat_without_metadata/globalmmlu_cs_llama3_chat_without_metadata.jsonl,,0.0
gemma4_e2b,base,Gemma-4-E2B Base,Gemma-4 family,normad,accuracy_pp_gain,6.114698063045955,4.70660843144702,7.406950246866693,2633,39.992404101785034,33.87770603873908,/path/to/metacul/results/final_benchmark_matrix/closed_form/gemma4_e2b/base/seed_41/normad/llama3_chat_with_metadata/normad_llama3_chat_with_metadata.jsonl,/path/to/metacul/results/final_benchmark_matrix/closed_form/gemma4_e2b/base/seed_41/normad/llama3_chat_without_metadata/normad_llama3_chat_without_metadata.jsonl,,0.0
gemma4_e2b,base,Gemma-4-E2B Base,Gemma-4 family,blend,accuracy_pp_gain,-0.2544529262086514,-1.787531806615776,1.2722646310432568,393,22.646310432569976,22.900763358778626,/path/to/metacul/results/final_benchmark_matrix/closed_form/gemma4_e2b/base/seed_41/blend/llama3_chat_with_metadata/blend_llama3_chat_with_metadata.jsonl,/path/to/metacul/results/final_benchmark_matrix/closed_form/gemma4_e2b/base/seed_41/blend/llama3_chat_without_metadata/blend_llama3_chat_without_metadata.jsonl,,0.0
gemma4_e2b,base,Gemma-4-E2B Base,Gemma-4 family,worldvaluebench,wvb_emd_gain,-0.001028806584362163,-0.0028720571418244523,0.0,333,0.35478585581466243,0.35375704923030027,/path/to/metacul/results/final_benchmark_matrix/closed_form/gemma4_e2b/base/seed_41/worldvaluebench/llama3_chat_with_metadata/worldvaluebench_llama3_chat_with_metadata.jsonl,/path/to/metacul/results/final_benchmark_matrix/closed_form/gemma4_e2b/base/seed_41/worldvaluebench/llama3_chat_without_metadata/worldvaluebench_llama3_chat_without_metadata.jsonl,,0.0
