family,series,split,accuracy,accuracy_std,seed_count,total
1B,1B T+/I+,Overall,0.35465239449183256,0.0016238911703740574,5,35874
1B,1B T+/I+,Explicit,0.3501258669406627,0.0023913601268236995,5,19465
1B,1B T+/I+,Ambiguous,0.3600219391797184,0.0012223424694092404,5,16409
1B,1B T-/I-,Overall,0.3320399174889892,0.0025818646285894154,5,35874
1B,1B T-/I-,Explicit,0.3441870023118418,0.003550143616498749,5,19465
1B,1B T-/I-,Ambiguous,0.31763056859040767,0.0028099559713324475,5,16409
