family,variant,variant_label,n_switch_pairs,seed_count,target_accuracy_pct,target_ci_low_pct,target_ci_high_pct,contrast_accuracy_pct,contrast_ci_low_pct,contrast_ci_high_pct,exact_pair_accuracy_pct,exact_pair_ci_low_pct,exact_pair_ci_high_pct,margin_switch_rate_pct,margin_switch_ci_low_pct,margin_switch_ci_high_pct
MAPLE 1B,tplus_eplus,"(T+, I+)",1700,1,22.58823529411765,20.70441176470588,24.58823529411765,26.588235294117645,24.58823529411765,28.647058823529413,0.0,0.0,0.0,0.0,0.0,0.0
MAPLE 1B,tminus_eminus,"(T-, I-)",1700,1,22.58823529411765,20.70441176470588,24.58823529411765,26.588235294117645,24.58823529411765,28.647058823529413,0.0,0.0,0.0,0.0,0.0,0.0
MAPLE 3B,tplus_eplus,"(T+, I+)",1700,1,28.294117647058826,26.292647058823533,30.352941176470587,35.88235294117647,33.64705882352941,38.11911764705882,8.764705882352942,7.470588235294118,10.117647058823529,25.11764705882353,23.116176470588236,27.11764705882353
MAPLE 3B,tminus_eminus,"(T-, I-)",1700,1,19.058823529411764,17.29264705882353,21.0,26.529411764705884,24.469117647058823,28.647058823529413,0.0,0.0,0.0,0.0,0.0,0.0
