model_path,test_set_path,mean_ppl,ci_low,ci_high,skipped_samples,ci_level,ci_method,split,max_samples,seed,bootstrap_iters
/scratch/amukher6/metacul/models/ablation_intermediates/metadata/combined_only_url_continent_with_metadata_1b_step2k,/scratch/amukher6/metacul/training_data/meco_datasets/combined_only_url_continent/with_metadata/,11.962739,11.535069,12.365977,0,0.95,bootstrap,test,1000,42,1000
/scratch/amukher6/metacul/models/ablation_intermediates/metadata/combined_only_url_continent_with_metadata_1b_step4k,/scratch/amukher6/metacul/training_data/meco_datasets/combined_only_url_continent/with_metadata/,10.364749,10.002896,10.705823,0,0.95,bootstrap,test,1000,42,1000
/scratch/amukher6/metacul/models/ablation_intermediates/metadata/combined_only_url_continent_with_metadata_1b_step8k,/scratch/amukher6/metacul/training_data/meco_datasets/combined_only_url_continent/with_metadata/,9.282153,8.958673,9.582334,0,0.95,bootstrap,test,1000,42,1000
/scratch/amukher6/metacul/models/ablation_intermediates/metadata/combined_only_url_country_with_metadata_1b_step2k,/scratch/amukher6/metacul/training_data/meco_datasets/combined_only_url_country/with_metadata/,12.057882,11.627986,12.479383,0,0.95,bootstrap,test,1000,42,1000
/scratch/amukher6/metacul/models/ablation_intermediates/metadata/combined_only_url_country_with_metadata_1b_step4k,/scratch/amukher6/metacul/training_data/meco_datasets/combined_only_url_country/with_metadata/,10.415822,10.054336,10.761242,0,0.95,bootstrap,test,1000,42,1000
/scratch/amukher6/metacul/models/ablation_intermediates/metadata/combined_only_url_country_with_metadata_1b_step8k,/scratch/amukher6/metacul/training_data/meco_datasets/combined_only_url_country/with_metadata/,9.329635,9.002852,9.642599,0,0.95,bootstrap,test,1000,42,1000
/scratch/amukher6/metacul/models/ablations/metadata/combined_only_url_with_metadata_1b,/scratch/amukher6/metacul/training_data/meco_datasets/combined_only_url_continent/with_metadata/,9.127558,8.805418,9.426185,0,0.95,bootstrap,test,1000,42,1000
/scratch/amukher6/metacul/models/ablations/metadata/combined_only_url_with_metadata_1b,/scratch/amukher6/metacul/training_data/meco_datasets/combined_only_url_country/with_metadata/,9.13074,8.808808,9.431338,0,0.95,bootstrap,test,1000,42,1000
/scratch/amukher6/metacul/models/ablations/metadata/combined_only_url_continent_with_metadata_1b,/scratch/amukher6/metacul/training_data/meco_datasets/combined_only_url/with_metadata/,9.176004,8.855361,9.47493,0,0.95,bootstrap,test,1000,42,1000
/scratch/amukher6/metacul/models/ablations/metadata/combined_only_url_continent_with_metadata_1b,/scratch/amukher6/metacul/training_data/meco_datasets/combined_only_url_country/with_metadata/,9.164955,8.84699,9.463184,0,0.95,bootstrap,test,1000,42,1000
/scratch/amukher6/metacul/models/ablations/metadata/combined_only_url_country_with_metadata_1b,/scratch/amukher6/metacul/training_data/meco_datasets/combined_only_url/with_metadata/,9.218817,8.89807,9.530246,0,0.95,bootstrap,test,1000,42,1000
/scratch/amukher6/metacul/models/ablations/metadata/combined_only_url_country_with_metadata_1b,/scratch/amukher6/metacul/training_data/meco_datasets/combined_only_url_continent/with_metadata/,9.194168,8.873757,9.500463,0,0.95,bootstrap,test,1000,42,1000
/scratch/amukher6/metacul/models/ablation_intermediates/metadata/combined_only_url_with_metadata_1b_step2k,/scratch/amukher6/metacul/training_data/meco_datasets/combined_only_url_continent/with_metadata/,11.986227,11.556892,12.389269,0,0.95,bootstrap,test,1000,42,1000
/scratch/amukher6/metacul/models/ablation_intermediates/metadata/combined_only_url_with_metadata_1b_step2k,/scratch/amukher6/metacul/training_data/meco_datasets/combined_only_url_country/with_metadata/,11.993224,11.561629,12.396696,0,0.95,bootstrap,test,1000,42,1000
/scratch/amukher6/metacul/models/ablation_intermediates/metadata/combined_only_url_with_metadata_1b_step4k,/scratch/amukher6/metacul/training_data/meco_datasets/combined_only_url_continent/with_metadata/,10.352489,9.983799,10.698658,0,0.95,bootstrap,test,1000,42,1000
/scratch/amukher6/metacul/models/ablation_intermediates/metadata/combined_only_url_with_metadata_1b_step4k,/scratch/amukher6/metacul/training_data/meco_datasets/combined_only_url_country/with_metadata/,10.357165,9.989194,10.703615,0,0.95,bootstrap,test,1000,42,1000
/scratch/amukher6/metacul/models/ablation_intermediates/metadata/combined_only_url_with_metadata_1b_step8k,/scratch/amukher6/metacul/training_data/meco_datasets/combined_only_url_continent/with_metadata/,9.270521,8.94137,9.577811,0,0.95,bootstrap,test,1000,42,1000
/scratch/amukher6/metacul/models/ablation_intermediates/metadata/combined_only_url_with_metadata_1b_step8k,/scratch/amukher6/metacul/training_data/meco_datasets/combined_only_url_country/with_metadata/,9.272878,8.944103,9.580354,0,0.95,bootstrap,test,1000,42,1000
/scratch/amukher6/metacul/models/ablation_intermediates/metadata/combined_only_url_continent_with_metadata_1b_step2k,/scratch/amukher6/metacul/training_data/meco_datasets/combined_only_url/with_metadata/,11.979876,11.551521,12.388901,0,0.95,bootstrap,test,1000,42,1000
/scratch/amukher6/metacul/models/ablation_intermediates/metadata/combined_only_url_continent_with_metadata_1b_step2k,/scratch/amukher6/metacul/training_data/meco_datasets/combined_only_url_country/with_metadata/,11.974673,11.54608,12.380396,0,0.95,bootstrap,test,1000,42,1000
/scratch/amukher6/metacul/models/ablation_intermediates/metadata/combined_only_url_continent_with_metadata_1b_step4k,/scratch/amukher6/metacul/training_data/meco_datasets/combined_only_url/with_metadata/,10.388169,10.027967,10.728647,0,0.95,bootstrap,test,1000,42,1000
/scratch/amukher6/metacul/models/ablation_intermediates/metadata/combined_only_url_continent_with_metadata_1b_step4k,/scratch/amukher6/metacul/training_data/meco_datasets/combined_only_url_country/with_metadata/,10.382415,10.020669,10.725023,0,0.95,bootstrap,test,1000,42,1000
/scratch/amukher6/metacul/models/ablation_intermediates/metadata/combined_only_url_continent_with_metadata_1b_step8k,/scratch/amukher6/metacul/training_data/meco_datasets/combined_only_url/with_metadata/,9.309661,8.988195,9.610982,0,0.95,bootstrap,test,1000,42,1000
/scratch/amukher6/metacul/models/ablation_intermediates/metadata/combined_only_url_continent_with_metadata_1b_step8k,/scratch/amukher6/metacul/training_data/meco_datasets/combined_only_url_country/with_metadata/,9.302163,8.980922,9.605075,0,0.95,bootstrap,test,1000,42,1000
/scratch/amukher6/metacul/models/ablation_intermediates/metadata/combined_only_url_country_with_metadata_1b_step2k,/scratch/amukher6/metacul/training_data/meco_datasets/combined_only_url/with_metadata/,12.090346,11.657951,12.513159,0,0.95,bootstrap,test,1000,42,1000
/scratch/amukher6/metacul/models/ablation_intermediates/metadata/combined_only_url_country_with_metadata_1b_step2k,/scratch/amukher6/metacul/training_data/meco_datasets/combined_only_url_continent/with_metadata/,12.068283,11.640846,12.490385,0,0.95,bootstrap,test,1000,42,1000
/scratch/amukher6/metacul/models/ablation_intermediates/metadata/combined_only_url_country_with_metadata_1b_step4k,/scratch/amukher6/metacul/training_data/meco_datasets/combined_only_url/with_metadata/,10.450615,10.088665,10.795533,0,0.95,bootstrap,test,1000,42,1000
/scratch/amukher6/metacul/models/ablation_intermediates/metadata/combined_only_url_country_with_metadata_1b_step4k,/scratch/amukher6/metacul/training_data/meco_datasets/combined_only_url_continent/with_metadata/,10.432356,10.070217,10.778294,0,0.95,bootstrap,test,1000,42,1000
/scratch/amukher6/metacul/models/ablation_intermediates/metadata/combined_only_url_country_with_metadata_1b_step8k,/scratch/amukher6/metacul/training_data/meco_datasets/combined_only_url/with_metadata/,9.369341,9.041123,9.68215,0,0.95,bootstrap,test,1000,42,1000
/scratch/amukher6/metacul/models/ablation_intermediates/metadata/combined_only_url_country_with_metadata_1b_step8k,/scratch/amukher6/metacul/training_data/meco_datasets/combined_only_url_continent/with_metadata/,9.34783,9.021472,9.661906,0,0.95,bootstrap,test,1000,42,1000
/scratch/amukher6/metacul/models/ablations/metadata/combined_only_url_with_metadata_1b,/scratch/amukher6/metacul/training_data/meco_datasets/combined/with_metadata/,9.139454,8.818694,9.436654,0,0.95,bootstrap,test,1000,42,1000
/scratch/amukher6/metacul/models/ablations/metadata/combined_only_url_with_metadata_1b,/scratch/amukher6/metacul/training_data/meco_datasets/combined/without_metadata/,10.132111,9.776938,10.45704,0,0.95,bootstrap,test,1000,42,1000
/scratch/amukher6/metacul/models/ablations/metadata/combined_only_url_continent_with_metadata_1b,/scratch/amukher6/metacul/training_data/meco_datasets/combined/with_metadata/,9.144795,8.827123,9.439445,0,0.95,bootstrap,test,1000,42,1000
/scratch/amukher6/metacul/models/ablations/metadata/combined_only_url_continent_with_metadata_1b,/scratch/amukher6/metacul/training_data/meco_datasets/combined/without_metadata/,10.157559,9.802592,10.478666,0,0.95,bootstrap,test,1000,42,1000
/scratch/amukher6/metacul/models/ablations/metadata/combined_only_url_country_with_metadata_1b,/scratch/amukher6/metacul/training_data/meco_datasets/combined/with_metadata/,9.19739,8.873634,9.50013,0,0.95,bootstrap,test,1000,42,1000
/scratch/amukher6/metacul/models/ablations/metadata/combined_only_url_country_with_metadata_1b,/scratch/amukher6/metacul/training_data/meco_datasets/combined/without_metadata/,10.21013,9.855733,10.539843,0,0.95,bootstrap,test,1000,42,1000
/scratch/amukher6/metacul/models/ablation_intermediates/metadata/combined_only_url_with_metadata_1b_step2k,/scratch/amukher6/metacul/training_data/meco_datasets/combined/with_metadata/,12.003935,11.57311,12.403376,0,0.95,bootstrap,test,1000,42,1000
/scratch/amukher6/metacul/models/ablation_intermediates/metadata/combined_only_url_with_metadata_1b_step2k,/scratch/amukher6/metacul/training_data/meco_datasets/combined/without_metadata/,13.281934,12.813613,13.731076,0,0.95,bootstrap,test,1000,42,1000
/scratch/amukher6/metacul/models/ablation_intermediates/metadata/combined_only_url_with_metadata_1b_step4k,/scratch/amukher6/metacul/training_data/meco_datasets/combined/with_metadata/,10.364433,9.996752,10.71161,0,0.95,bootstrap,test,1000,42,1000
/scratch/amukher6/metacul/models/ablation_intermediates/metadata/combined_only_url_with_metadata_1b_step4k,/scratch/amukher6/metacul/training_data/meco_datasets/combined/without_metadata/,11.475326,11.074822,11.845168,0,0.95,bootstrap,test,1000,42,1000
/scratch/amukher6/metacul/models/ablation_intermediates/metadata/combined_only_url_with_metadata_1b_step8k,/scratch/amukher6/metacul/training_data/meco_datasets/combined/with_metadata/,9.279996,8.952714,9.586408,0,0.95,bootstrap,test,1000,42,1000
/scratch/amukher6/metacul/models/ablation_intermediates/metadata/combined_only_url_with_metadata_1b_step8k,/scratch/amukher6/metacul/training_data/meco_datasets/combined/without_metadata/,10.286692,9.930413,10.614723,0,0.95,bootstrap,test,1000,42,1000
/scratch/amukher6/metacul/models/ablation_intermediates/metadata/combined_only_url_continent_with_metadata_1b_step2k,/scratch/amukher6/metacul/training_data/meco_datasets/combined/with_metadata/,11.965776,11.537626,12.368405,0,0.95,bootstrap,test,1000,42,1000
/scratch/amukher6/metacul/models/ablation_intermediates/metadata/combined_only_url_continent_with_metadata_1b_step2k,/scratch/amukher6/metacul/training_data/meco_datasets/combined/without_metadata/,13.333045,12.867828,13.782049,0,0.95,bootstrap,test,1000,42,1000
/scratch/amukher6/metacul/models/ablation_intermediates/metadata/combined_only_url_continent_with_metadata_1b_step4k,/scratch/amukher6/metacul/training_data/meco_datasets/combined/with_metadata/,10.369241,10.006169,10.710508,0,0.95,bootstrap,test,1000,42,1000
/scratch/amukher6/metacul/models/ablation_intermediates/metadata/combined_only_url_continent_with_metadata_1b_step4k,/scratch/amukher6/metacul/training_data/meco_datasets/combined/without_metadata/,11.520335,11.112658,11.896551,0,0.95,bootstrap,test,1000,42,1000
/scratch/amukher6/metacul/models/ablation_intermediates/metadata/combined_only_url_continent_with_metadata_1b_step8k,/scratch/amukher6/metacul/training_data/meco_datasets/combined/with_metadata/,9.286085,8.962821,9.585916,0,0.95,bootstrap,test,1000,42,1000
/scratch/amukher6/metacul/models/ablation_intermediates/metadata/combined_only_url_continent_with_metadata_1b_step8k,/scratch/amukher6/metacul/training_data/meco_datasets/combined/without_metadata/,10.312072,9.953865,10.643162,0,0.95,bootstrap,test,1000,42,1000
/scratch/amukher6/metacul/models/ablation_intermediates/metadata/combined_only_url_country_with_metadata_1b_step2k,/scratch/amukher6/metacul/training_data/meco_datasets/combined/with_metadata/,12.065793,11.637575,12.486086,0,0.95,bootstrap,test,1000,42,1000
/scratch/amukher6/metacul/models/ablation_intermediates/metadata/combined_only_url_country_with_metadata_1b_step2k,/scratch/amukher6/metacul/training_data/meco_datasets/combined/without_metadata/,13.406105,12.922652,13.873939,0,0.95,bootstrap,test,1000,42,1000
/scratch/amukher6/metacul/models/ablation_intermediates/metadata/combined_only_url_country_with_metadata_1b_step4k,/scratch/amukher6/metacul/training_data/meco_datasets/combined/with_metadata/,10.426224,10.061313,10.771338,0,0.95,bootstrap,test,1000,42,1000
/scratch/amukher6/metacul/models/ablation_intermediates/metadata/combined_only_url_country_with_metadata_1b_step4k,/scratch/amukher6/metacul/training_data/meco_datasets/combined/without_metadata/,11.579275,11.183827,11.958308,0,0.95,bootstrap,test,1000,42,1000
/scratch/amukher6/metacul/models/ablation_intermediates/metadata/combined_only_url_country_with_metadata_1b_step8k,/scratch/amukher6/metacul/training_data/meco_datasets/combined/with_metadata/,9.350521,9.019561,9.664451,0,0.95,bootstrap,test,1000,42,1000
/scratch/amukher6/metacul/models/ablation_intermediates/metadata/combined_only_url_country_with_metadata_1b_step8k,/scratch/amukher6/metacul/training_data/meco_datasets/combined/without_metadata/,10.377319,10.021379,10.71455,0,0.95,bootstrap,test,1000,42,1000
/scratch/amukher6/metacul/models/combined_with_metadata_1b,/scratch/amukher6/metacul/training_data/meco_datasets/combined_only_url/with_metadata/,9.362837,9.035439,9.669112,0,0.95,bootstrap,test,1000,42,1000
/scratch/amukher6/metacul/models/combined_with_metadata_1b,/scratch/amukher6/metacul/training_data/meco_datasets/combined_only_url_continent/with_metadata/,9.164188,8.841179,9.459489,0,0.95,bootstrap,test,1000,42,1000
/scratch/amukher6/metacul/models/combined_with_metadata_1b,/scratch/amukher6/metacul/training_data/meco_datasets/combined_only_url_country/with_metadata/,9.215662,8.890281,9.513087,0,0.95,bootstrap,test,1000,42,1000
/scratch/amukher6/metacul/models/combined_without_metadata_1b,/scratch/amukher6/metacul/training_data/meco_datasets/combined_only_url/with_metadata/,9.896895,9.554254,10.210538,0,0.95,bootstrap,test,1000,42,1000
/scratch/amukher6/metacul/models/combined_without_metadata_1b,/scratch/amukher6/metacul/training_data/meco_datasets/combined_only_url_continent/with_metadata/,9.907479,9.562324,10.219595,0,0.95,bootstrap,test,1000,42,1000
/scratch/amukher6/metacul/models/combined_without_metadata_1b,/scratch/amukher6/metacul/training_data/meco_datasets/combined_only_url_country/with_metadata/,9.903584,9.559216,10.216217,0,0.95,bootstrap,test,1000,42,1000
/scratch/amukher6/metacul/models/ablation_intermediates/metadata/combined_with_metadata_1b_step2k,/scratch/amukher6/metacul/training_data/meco_datasets/combined_only_url/with_metadata/,12.093417,11.662378,12.50156,0,0.95,bootstrap,test,1000,42,1000
/scratch/amukher6/metacul/models/ablation_intermediates/metadata/combined_with_metadata_1b_step2k,/scratch/amukher6/metacul/training_data/meco_datasets/combined_only_url_continent/with_metadata/,12.01299,11.590792,12.412451,0,0.95,bootstrap,test,1000,42,1000
/scratch/amukher6/metacul/models/ablation_intermediates/metadata/combined_with_metadata_1b_step2k,/scratch/amukher6/metacul/training_data/meco_datasets/combined_only_url_country/with_metadata/,12.01528,11.590384,12.41699,0,0.95,bootstrap,test,1000,42,1000
/scratch/amukher6/metacul/models/ablation_intermediates/metadata/combined_with_metadata_1b_step4k,/scratch/amukher6/metacul/training_data/meco_datasets/combined_only_url/with_metadata/,10.508837,10.143023,10.85717,0,0.95,bootstrap,test,1000,42,1000
/scratch/amukher6/metacul/models/ablation_intermediates/metadata/combined_with_metadata_1b_step4k,/scratch/amukher6/metacul/training_data/meco_datasets/combined_only_url_continent/with_metadata/,10.401484,10.04151,10.738389,0,0.95,bootstrap,test,1000,42,1000
/scratch/amukher6/metacul/models/ablation_intermediates/metadata/combined_with_metadata_1b_step4k,/scratch/amukher6/metacul/training_data/meco_datasets/combined_only_url_country/with_metadata/,10.421513,10.060978,10.75879,0,0.95,bootstrap,test,1000,42,1000
/scratch/amukher6/metacul/models/ablation_intermediates/metadata/combined_with_metadata_1b_step8k,/scratch/amukher6/metacul/training_data/meco_datasets/combined_only_url/with_metadata/,9.487873,9.153086,9.798367,0,0.95,bootstrap,test,1000,42,1000
/scratch/amukher6/metacul/models/ablation_intermediates/metadata/combined_with_metadata_1b_step8k,/scratch/amukher6/metacul/training_data/meco_datasets/combined_only_url_continent/with_metadata/,9.311317,8.984061,9.61304,0,0.95,bootstrap,test,1000,42,1000
/scratch/amukher6/metacul/models/ablation_intermediates/metadata/combined_with_metadata_1b_step8k,/scratch/amukher6/metacul/training_data/meco_datasets/combined_only_url_country/with_metadata/,9.357402,9.028058,9.659679,0,0.95,bootstrap,test,1000,42,1000
/scratch/amukher6/metacul/models/ablation_intermediates/metadata/combined_without_metadata_1b_step2k,/scratch/amukher6/metacul/training_data/meco_datasets/combined_only_url/with_metadata/,12.984034,12.525537,13.422322,0,0.95,bootstrap,test,1000,42,1000
/scratch/amukher6/metacul/models/ablation_intermediates/metadata/combined_without_metadata_1b_step2k,/scratch/amukher6/metacul/training_data/meco_datasets/combined_only_url_continent/with_metadata/,12.994344,12.5335,13.433235,0,0.95,bootstrap,test,1000,42,1000
/scratch/amukher6/metacul/models/ablation_intermediates/metadata/combined_without_metadata_1b_step2k,/scratch/amukher6/metacul/training_data/meco_datasets/combined_only_url_country/with_metadata/,12.995502,12.535107,13.435471,0,0.95,bootstrap,test,1000,42,1000
/scratch/amukher6/metacul/models/ablation_intermediates/metadata/combined_without_metadata_1b_step4k,/scratch/amukher6/metacul/training_data/meco_datasets/combined_only_url/with_metadata/,11.15704,10.765493,11.516593,0,0.95,bootstrap,test,1000,42,1000
/scratch/amukher6/metacul/models/ablation_intermediates/metadata/combined_without_metadata_1b_step4k,/scratch/amukher6/metacul/training_data/meco_datasets/combined_only_url_continent/with_metadata/,11.168811,10.777007,11.53059,0,0.95,bootstrap,test,1000,42,1000
/scratch/amukher6/metacul/models/ablation_intermediates/metadata/combined_without_metadata_1b_step4k,/scratch/amukher6/metacul/training_data/meco_datasets/combined_only_url_country/with_metadata/,11.168115,10.77678,11.530676,0,0.95,bootstrap,test,1000,42,1000
/scratch/amukher6/metacul/models/ablation_intermediates/metadata/combined_without_metadata_1b_step8k,/scratch/amukher6/metacul/training_data/meco_datasets/combined_only_url/with_metadata/,10.035467,9.687058,10.353302,0,0.95,bootstrap,test,1000,42,1000
/scratch/amukher6/metacul/models/ablation_intermediates/metadata/combined_without_metadata_1b_step8k,/scratch/amukher6/metacul/training_data/meco_datasets/combined_only_url_continent/with_metadata/,10.048618,9.700409,10.365147,0,0.95,bootstrap,test,1000,42,1000
/scratch/amukher6/metacul/models/ablation_intermediates/metadata/combined_without_metadata_1b_step8k,/scratch/amukher6/metacul/training_data/meco_datasets/combined_only_url_country/with_metadata/,10.0454,9.69781,10.362582,0,0.95,bootstrap,test,1000,42,1000
/scratch/amukher6/metacul/models/ablation_intermediates/metadata/combined_with_metadata_1b_step2k,/scratch/amukher6/metacul/training_data/meco_datasets/combined/with_metadata/,11.991643,11.570336,12.39099,0,0.95,bootstrap,test,1000,42,1000
/scratch/amukher6/metacul/models/ablation_intermediates/metadata/combined_with_metadata_1b_step2k,/scratch/amukher6/metacul/training_data/meco_datasets/combined/without_metadata/,13.469973,12.9904,13.933256,0,0.95,bootstrap,test,1000,42,1000
/scratch/amukher6/metacul/models/ablation_intermediates/metadata/combined_with_metadata_1b_step4k,/scratch/amukher6/metacul/training_data/meco_datasets/combined/with_metadata/,10.394127,10.032013,10.729147,0,0.95,bootstrap,test,1000,42,1000
/scratch/amukher6/metacul/models/ablation_intermediates/metadata/combined_with_metadata_1b_step4k,/scratch/amukher6/metacul/training_data/meco_datasets/combined/without_metadata/,11.649826,11.234033,12.032629,0,0.95,bootstrap,test,1000,42,1000
/scratch/amukher6/metacul/models/ablation_intermediates/metadata/combined_with_metadata_1b_step8k,/scratch/amukher6/metacul/training_data/meco_datasets/combined/with_metadata/,9.302882,8.975903,9.603152,0,0.95,bootstrap,test,1000,42,1000
/scratch/amukher6/metacul/models/ablation_intermediates/metadata/combined_with_metadata_1b_step8k,/scratch/amukher6/metacul/training_data/meco_datasets/combined/without_metadata/,10.368683,10.003901,10.696434,0,0.95,bootstrap,test,1000,42,1000
/scratch/amukher6/metacul/models/ablation_intermediates/metadata/combined_without_metadata_1b_step2k,/scratch/amukher6/metacul/training_data/meco_datasets/combined/with_metadata/,13.001137,12.539175,13.440846,0,0.95,bootstrap,test,1000,42,1000
/scratch/amukher6/metacul/models/ablation_intermediates/metadata/combined_without_metadata_1b_step2k,/scratch/amukher6/metacul/training_data/meco_datasets/combined/without_metadata/,13.094067,12.626786,13.542662,0,0.95,bootstrap,test,1000,42,1000
/scratch/amukher6/metacul/models/ablation_intermediates/metadata/combined_without_metadata_1b_step4k,/scratch/amukher6/metacul/training_data/meco_datasets/combined/with_metadata/,11.17609,10.783548,11.538426,0,0.95,bootstrap,test,1000,42,1000
/scratch/amukher6/metacul/models/ablation_intermediates/metadata/combined_without_metadata_1b_step4k,/scratch/amukher6/metacul/training_data/meco_datasets/combined/without_metadata/,11.26059,10.866038,11.631489,0,0.95,bootstrap,test,1000,42,1000
/scratch/amukher6/metacul/models/ablation_intermediates/metadata/combined_without_metadata_1b_step8k,/scratch/amukher6/metacul/training_data/meco_datasets/combined/with_metadata/,10.05735,9.707507,10.373839,0,0.95,bootstrap,test,1000,42,1000
/scratch/amukher6/metacul/models/ablation_intermediates/metadata/combined_without_metadata_1b_step8k,/scratch/amukher6/metacul/training_data/meco_datasets/combined/without_metadata/,10.113914,9.759035,10.438066,0,0.95,bootstrap,test,1000,42,1000
