model_path,test_set_path,mean_ppl,ci_low,ci_high,skipped_samples,ci_level,ci_method,split,max_samples,seed,bootstrap_iters
/scratch/amukher6/metacul/models/america_without_metadata_1b,/scratch/amukher6/metacul/training_data/meco_datasets/continents/america/without_metadata/,8.981938,8.702028,9.254163,0,0.95,bootstrap,test,1000,42,1000
/scratch/amukher6/metacul/models/america_without_metadata_1b,/scratch/amukher6/metacul/training_data/meco_datasets/combined/without_metadata/,12.596538,12.173598,13.02307,0,0.95,bootstrap,test,1000,42,1000
/scratch/amukher6/metacul/models/asia_without_metadata_500m,/scratch/amukher6/metacul/training_data/meco_datasets/continents/asia/without_metadata/,9.384823,9.035141,9.738141,0,0.95,bootstrap,test,1000,42,1000
/scratch/amukher6/metacul/models/asia_without_metadata_500m,/scratch/amukher6/metacul/training_data/meco_datasets/combined/without_metadata/,15.919238,15.335962,16.515708,0,0.95,bootstrap,test,1000,42,1000
/scratch/amukher6/metacul/models/asia_without_metadata_1b,/scratch/amukher6/metacul/training_data/meco_datasets/continents/asia/without_metadata/,8.29483,7.979123,8.605799,0,0.95,bootstrap,test,1000,42,1000
/scratch/amukher6/metacul/models/asia_without_metadata_1b,/scratch/amukher6/metacul/training_data/meco_datasets/combined/without_metadata/,14.224856,13.692438,14.756455,0,0.95,bootstrap,test,1000,42,1000
/scratch/amukher6/metacul/models/europe_without_metadata_500m,/scratch/amukher6/metacul/training_data/meco_datasets/continents/europe/without_metadata/,10.491327,10.128218,10.905396,0,0.95,bootstrap,test,1000,42,1000
/scratch/amukher6/metacul/models/europe_without_metadata_500m,/scratch/amukher6/metacul/training_data/meco_datasets/combined/without_metadata/,15.971977,15.422185,16.494516,0,0.95,bootstrap,test,1000,42,1000
/scratch/amukher6/metacul/models/europe_without_metadata_1b,/scratch/amukher6/metacul/training_data/meco_datasets/continents/europe/without_metadata/,9.320186,8.980019,9.676248,0,0.95,bootstrap,test,1000,42,1000
/scratch/amukher6/metacul/models/europe_without_metadata_1b,/scratch/amukher6/metacul/training_data/meco_datasets/combined/without_metadata/,14.634695,14.137319,15.140096,0,0.95,bootstrap,test,1000,42,1000
/scratch/amukher6/metacul/models/combined_with_metadata_500m,/scratch/amukher6/metacul/training_data/meco_datasets/continents/africa/with_metadata/,9.292961,8.964921,9.630187,0,0.95,bootstrap,test,1000,42,1000
/scratch/amukher6/metacul/models/combined_with_metadata_500m,/scratch/amukher6/metacul/training_data/meco_datasets/continents/america/with_metadata/,11.479072,11.169885,11.820519,0,0.95,bootstrap,test,1000,42,1000
/scratch/amukher6/metacul/models/combined_with_metadata_500m,/scratch/amukher6/metacul/training_data/meco_datasets/continents/asia/with_metadata/,10.244128,9.874484,10.618608,0,0.95,bootstrap,test,1000,42,1000
/scratch/amukher6/metacul/models/combined_with_metadata_500m,/scratch/amukher6/metacul/training_data/meco_datasets/continents/europe/with_metadata/,10.577698,10.218262,10.968448,0,0.95,bootstrap,test,1000,42,1000
/scratch/amukher6/metacul/models/combined_with_metadata_500m,/scratch/amukher6/metacul/training_data/meco_datasets/combined/with_metadata/,10.772432,10.387641,11.131924,0,0.95,bootstrap,test,1000,42,1000
/scratch/amukher6/metacul/models/combined_with_metadata_1b,/scratch/amukher6/metacul/training_data/meco_datasets/continents/africa/with_metadata/,7.914191,7.641742,8.196348,0,0.95,bootstrap,test,1000,42,1000
/scratch/amukher6/metacul/models/combined_with_metadata_1b,/scratch/amukher6/metacul/training_data/meco_datasets/continents/america/with_metadata/,9.716966,9.447572,9.993249,0,0.95,bootstrap,test,1000,42,1000
/scratch/amukher6/metacul/models/combined_with_metadata_1b,/scratch/amukher6/metacul/training_data/meco_datasets/continents/asia/with_metadata/,8.751217,8.434177,9.067173,0,0.95,bootstrap,test,1000,42,1000
/scratch/amukher6/metacul/models/combined_with_metadata_1b,/scratch/amukher6/metacul/training_data/meco_datasets/continents/europe/with_metadata/,8.972293,8.676049,9.296729,0,0.95,bootstrap,test,1000,42,1000
/scratch/amukher6/metacul/models/combined_with_metadata_1b,/scratch/amukher6/metacul/training_data/meco_datasets/combined/with_metadata/,9.150932,8.82721,9.447744,0,0.95,bootstrap,test,1000,42,1000
/scratch/amukher6/metacul/models/combined_without_metadata_500m,/scratch/amukher6/metacul/training_data/meco_datasets/continents/africa/without_metadata/,10.200045,9.862797,10.556825,0,0.95,bootstrap,test,1000,42,1000
/scratch/amukher6/metacul/models/combined_without_metadata_500m,/scratch/amukher6/metacul/training_data/meco_datasets/continents/america/without_metadata/,12.29329,11.954579,12.649354,0,0.95,bootstrap,test,1000,42,1000
/scratch/amukher6/metacul/models/combined_without_metadata_500m,/scratch/amukher6/metacul/training_data/meco_datasets/continents/asia/without_metadata/,11.145556,10.743433,11.54331,0,0.95,bootstrap,test,1000,42,1000
/scratch/amukher6/metacul/models/combined_without_metadata_500m,/scratch/amukher6/metacul/training_data/meco_datasets/continents/europe/without_metadata/,11.342099,10.956763,11.760209,0,0.95,bootstrap,test,1000,42,1000
/scratch/amukher6/metacul/models/combined_without_metadata_500m,/scratch/amukher6/metacul/training_data/meco_datasets/combined/without_metadata/,11.65848,11.244761,12.048933,0,0.95,bootstrap,test,1000,42,1000
/scratch/amukher6/metacul/models/combined_without_metadata_1b,/scratch/amukher6/metacul/training_data/meco_datasets/continents/africa/without_metadata/,8.719925,8.438049,9.024787,0,0.95,bootstrap,test,1000,42,1000
/scratch/amukher6/metacul/models/combined_without_metadata_1b,/scratch/amukher6/metacul/training_data/meco_datasets/continents/america/without_metadata/,10.451541,10.158669,10.757585,0,0.95,bootstrap,test,1000,42,1000
/scratch/amukher6/metacul/models/combined_without_metadata_1b,/scratch/amukher6/metacul/training_data/meco_datasets/continents/asia/without_metadata/,9.558441,9.227865,9.898962,0,0.95,bootstrap,test,1000,42,1000
/scratch/amukher6/metacul/models/combined_without_metadata_1b,/scratch/amukher6/metacul/training_data/meco_datasets/continents/europe/without_metadata/,9.67434,9.36175,10.010333,0,0.95,bootstrap,test,1000,42,1000
/scratch/amukher6/metacul/models/combined_without_metadata_1b,/scratch/amukher6/metacul/training_data/meco_datasets/combined/without_metadata/,9.963763,9.61186,10.285967,0,0.95,bootstrap,test,1000,42,1000
